Date,NAV_Soybean_Futures_6M,Log_Return_Soybean_Futures_6M,Contract_Price,Days_to_Expiry,Roll_Date
2005-06-24,137.72479849237294,0.025452454626721514,7.453571793243601,21,False
2005-06-25,137.7172521232401,-5.479460465739034e-05,7.453163388913183,20,False
2005-06-27,128.59291763538428,-0.06855094816998938,6.95936065392811,18,False
2005-06-28,123.66622519294344,-0.039065533402666074,6.692731432285089,17,False
2005-06-29,124.77832996841566,0.008952598720327595,6.752917781267477,16,False
2005-06-30,121.15613402739521,-0.02945872512936072,6.556887017083156,15,False
2005-07-01,125.00505069417457,0.03127406438387679,6.765187751708233,14,False
2005-07-02,124.99820127850562,-5.479461260302576e-05,6.764817066022073,13,False
2005-07-04,124.98450357304962,-0.00010958922520535561,6.764075755581712,11,False
2005-07-05,132.2803437173669,0.05673372831628142,7.158921628677754,10,False
2005-07-06,129.0841216526427,-0.024459188850397533,6.985944279011197,9,False
2005-07-07,128.3838315059147,-0.005439837191709588,6.9480450557639974,8,False
2005-07-08,125.32680826132507,-0.024099668854003067,6.782601050932687,7,False
2005-07-09,125.31994121603861,-5.4794608767106045e-05,6.7822294111437,6,False
2005-07-11,127.52401725003544,0.01743472043447117,6.901512496956838,4,False
2005-07-12,129.59611182062304,0.016118064636559893,7.013652836338931,3,False
2005-07-13,131.94517468076094,0.01796371089582895,7.1407825099092985,2,False
2005-07-14,133.0466672214568,0.008313455061749471,7.200394532011865,1,False
2005-07-15,134.5741417877092,0.011415339180601437,7.283060409664585,184,True
2005-07-16,134.56676805191344,-5.479461150673147e-05,7.282661348132168,183,False
2005-07-18,133.85220189788782,-0.005324272291146018,7.243989517144905,181,False
2005-07-19,127.36022613008426,-0.04971672270619509,6.892648233694043,180,False
2005-07-20,127.72644407315605,0.002871323651580382,6.91246769802102,179,False
2005-07-21,124.92062644298468,-0.02221227410933115,6.76061876903973,178,False
2005-07-22,124.86713721208521,-0.0004282774378886238,6.7577239684879125,177,False
2005-07-23,124.86029535350137,-5.479460958904919e-05,6.757353691786025,176,False
2005-07-25,124.93988630350403,0.0006372369480918614,6.76166109950367,174,False
2005-07-26,126.22014455294936,0.010194849345193872,6.830947799361588,173,False
2005-07-27,125.98939664248172,-0.0018298116221666524,6.818459880441838,172,False
2005-07-28,128.1554091949942,0.01704591201120289,6.935682996699385,171,False
2005-07-29,126.06884342611968,-0.016415527650451664,6.822759485974538,170,False
2005-07-30,126.06193572210978,-5.479461123282444e-05,6.822385645763277,169,False
2005-07-31,126.05502839659447,-5.479461123282444e-05,6.822011826035884,168,False
2005-08-01,126.29053960766916,0.001866577497803806,6.83475753152302,167,False
2005-08-02,129.50014600345904,0.025096886163440572,7.008459232022503,166,False
2005-08-03,125.90379016030373,-0.028163963451810645,6.813826916241742,165,False
2005-08-04,125.9435027657875,0.00031537051958359434,6.815976135259016,164,False
2005-08-05,123.37312560357164,-0.020620110684549924,6.676869083195689,163,False
2005-08-06,123.36636560571661,-5.47946161644833e-05,6.676503236740395,162,False
2005-08-08,123.8188567255647,0.0036611543442192813,6.700991746322638,160,False
2005-08-09,120.45698414217892,-0.02752695356440709,6.5190495040082235,159,False
2005-08-10,120.3571921476689,-0.0008287884190180801,6.51364882959364,158,False
2005-08-11,119.88466401699996,-0.003933775300945705,6.488075930705259,157,False
2005-08-12,119.36559652525737,-0.004339124270817849,6.459984353461408,156,False
2005-08-13,119.35905611220768,-5.479461780814752e-05,6.459630390785427,155,False
2005-08-15,114.1752490768404,-0.044401687912676534,6.179086303421443,153,False
2005-08-16,114.91428221150875,0.006451937757134488,6.219082270648372,152,False
2005-08-17,114.58193958287289,-0.002896281763222225,6.201096115143996,151,False
2005-08-18,113.59757633517795,-0.008628025616515647,6.147823050179366,150,False
2005-08-19,111.26270598640778,-0.020768045343261352,6.021461465606506,149,False
2005-08-22,113.10702827727397,0.016440397703760063,6.121274925167399,146,False
2005-08-23,113.75270876903707,0.005692347559403644,6.156218711279525,145,False
2005-08-24,112.2099905603534,-0.013654839349751896,6.072727858135858,144,False
2005-08-25,109.31727037214507,-0.0261176399572616,5.916175822216416,143,False
2005-08-26,110.46584601829431,0.010451995778968208,5.978335949747977,142,False
2005-08-27,110.45979325034222,-5.47946175342405e-05,5.978008378090783,141,False
2005-08-29,111.49035063919536,0.009286453046627613,6.033781438345432,139,False
2005-08-30,112.9178233257064,0.012722281145480968,6.111035282738558,138,False
2005-08-31,111.02201859761058,-0.01693177956353663,6.008435628925194,137,False
2005-09-01,112.99852896016296,0.01764625319125897,6.115403016415617,136,False
2005-09-02,111.50314677705276,-0.013321987858295692,6.034473956564668,135,False
2005-09-03,111.49703717231226,-5.479461616426124e-05,6.034143308939402,134,False
2005-09-05,111.4848189671057,-0.00010958923232888307,6.0334820680395165,132,False
2005-09-06,114.31685786702313,0.025085618956797798,6.186750074185572,131,False
2005-09-07,112.82181138766073,-0.013164364088499683,6.105839182391595,130,False
2005-09-08,111.74562562422206,-0.009584595312202567,6.0475967457464535,129,False
2005-09-09,109.78568961307748,-0.01769489923643725,5.941526350805643,128,False
2005-09-10,109.77967411316479,-5.47946161644833e-05,5.941200796069224,127,False
2005-09-12,108.8374098338205,-0.008620278865991145,5.8902060984462645,125,False
2005-09-13,109.01748293489301,0.0016531475588549452,5.899951531378957,124,False
2005-09-14,107.94185737634345,-0.009915538734247071,5.841739412638838,123,False
2005-09-15,105.79675580220862,-0.020072869072399843,5.725647984213192,122,False
2005-09-16,106.2559740540857,0.00433117715640492,5.750500561574728,121,False
2005-09-17,106.25015195790502,-5.4794619726051866e-05,5.75018547371586,120,False
2005-09-19,107.12189238370898,0.008171129248024872,5.797363468673409,118,False
2005-09-20,106.372161588481,-0.007023463775545539,5.756788551381758,117,False
2005-09-21,107.43557512804327,0.00994746331250042,5.814339764015942,116,False
2005-09-22,107.94103699627901,0.00469375751852432,5.841695014231472,115,False
2005-09-23,106.72654668928664,-0.011315199473448117,5.775967630387324,114,False
2005-09-24,106.72069880855443,-5.4794623561749515e-05,5.775651147086183,113,False
2005-09-26,105.50062680771104,-0.011498235998255215,5.709621685792644,111,False
2005-09-27,103.63590604816054,-0.017833040948133334,5.608704275073535,110,False
2005-09-28,104.60611755761515,0.009318181919417351,5.661211457654395,109,False
2005-09-29,104.18217021049549,-0.004061031720654538,5.6382677175080875,108,False
2005-09-30,106.54622072071666,0.02243788492305953,5.766208512438809,107,False
2005-10-01,106.54038272011111,-5.479462821916825e-05,5.765892563843358,106,False
2005-10-03,107.9689126047002,0.013319245686500024,5.843203623072596,104,False
2005-10-04,104.52527641198144,-0.032414417738541354,5.656836390205214,103,False
2005-10-05,104.70536167756421,0.001721404777968252,5.666582481472872,102,False
2005-10-06,104.83897630972383,0.0012752876221975818,5.673813613878448,101,False
2005-10-07,104.83323184624996,-5.479470575362109e-05,5.6735027274485175,100,False
2005-10-08,104.82748770623579,-5.4794622739695346e-05,5.673191858524005,99,False
2005-10-10,103.1905860979385,-0.01573839586343986,5.584603864281302,97,False
2005-10-11,104.67094358229764,0.014243929751105167,5.664719797723364,96,False
2005-10-12,109.40161073879672,0.04420405461230361,5.920740265111147,95,False
2005-10-13,109.25631807094437,-0.0013289496523339374,5.912877125409916,94,False
2005-10-14,109.48248273256893,0.0020678977976249222,5.92511700204046,93,False
2005-10-15,109.47648384546586,-5.4794623835767573e-05,5.924792346377925,92,False
2005-10-17,109.78944525976021,0.0028546307043337124,5.941729603832595,90,False
2005-10-18,108.53008804492015,-0.011536953787444095,5.873574053656426,89,False
2005-10-19,109.40607405675091,0.008038966281925618,5.920981816822762,88,False
2005-10-20,108.61102491761366,-0.007293489063562335,5.877954301788538,87,False
2005-10-21,106.2380401185859,-0.022090683046577513,5.749529989264976,86,False
2005-10-22,106.232219004654,-5.4794623561638486e-05,5.74921495456474,85,False
2005-10-24,106.7310304881523,0.004684492717550973,5.7762102905118455,83,False
2005-10-25,107.2820093953275,0.005149033206534029,5.806028891708933,82,False
2005-10-26,106.51517582642234,-0.007173498158882546,5.764528384016264,81,False
2005-10-27,106.89907576445796,0.0035977011774646285,5.785304785803693,80,False
2005-10-28,106.24369367678713,-0.006149719785304523,5.7498359559637935,79,False
2005-10-29,106.23787225267162,-5.479462739744717e-05,5.7495209044766336,78,False
2005-10-31,106.45816538873416,0.002071436941428587,5.761443018164038,76,False
2005-11-01,108.81793958848945,0.02192411202644649,5.8891523821003675,75,False
2005-11-02,108.53368561155645,-0.002615615491536795,5.873768751499503,74,False
2005-11-03,111.63515687550586,0.028175434841462194,6.041618252704684,73,False
2005-11-04,109.82034349807608,-0.01639023642931255,5.943401795334003,72,False
2005-11-07,108.1330006787198,-0.015483832442828553,5.852083957286248,69,False
2005-11-08,108.59074243075436,0.004224201982896189,5.876856627487276,68,False
2005-11-09,109.14116197809032,0.00505594916228544,5.906644956512861,67,False
2005-11-10,108.94973542620387,-0.0017554753850310984,5.896285082595908,66,False
2005-11-11,111.53987248716862,0.02349549476683064,6.036461526849779,65,False
2005-11-12,111.53376086861472,-5.479462958925854e-05,6.036130770238311,64,False
2005-11-14,110.31640148648835,-0.010974719043350147,5.970248114012388,62,False
2005-11-15,109.80051911055943,-0.0046873572379677484,5.942328913055501,61,False
2005-11-16,106.9210291041386,-0.026574740630785354,5.786492885515597,60,False
2005-11-17,107.37860867387933,0.004270471661910338,5.811256778521932,59,False
2005-11-18,105.61175676676957,-0.016591289784500265,5.715635963085406,58,False
2005-11-19,105.60596996816362,-5.479463013696157e-05,5.715322785507114,57,False
2005-11-21,106.05773386632798,0.004268701491813794,5.739771938349767,55,False
2005-11-22,106.05192262487819,-5.479469013692345e-05,5.739457437941503,54,False
2005-11-23,104.14664007297473,-0.018128903539806947,5.636344850793204,53,False
2005-11-24,104.14093355266816,-5.47946304108686e-05,5.6360360178215085,52,False
2005-11-25,102.69919885694154,-0.013940795999736166,5.558010323254937,51,False
2005-11-26,102.69357164641228,-5.479463095868265e-05,5.557705782474086,50,False
2005-11-28,103.42337231559121,0.007081452935626848,5.597202094990264,48,False
2005-11-29,102.63037851175932,-0.007696998629147639,5.554285813295463,47,False
2005-11-30,103.36572803824566,0.007139481054575054,5.594082426169776,46,False
2005-12-01,103.68422221426773,0.003076498466594287,5.611319112900829,45,False
2005-12-02,104.23420984941906,0.005290429640854137,5.641084067134716,44,False
2005-12-03,104.22849853091897,-5.479463013685054e-05,5.640774974488072,43,False
2005-12-05,106.16159803767493,0.018376852713363947,5.745392996186519,41,False
2005-12-06,104.44284438482006,-0.016322464925434425,5.652375225337045,40,False
2005-12-07,103.51126062837328,-0.008959572961589982,5.601958550300267,39,False
2005-12-08,104.94059486330963,0.013714021717470966,5.679313140419556,38,False
2005-12-09,105.30514866643806,0.003467886315877791,5.699042542632246,37,False
2005-12-10,105.29937866738767,-5.4794634520695336e-05,5.698730274234399,36,False
2005-12-12,108.11094213862236,0.026350423368546518,5.850890164199819,34,False
2005-12-13,110.60402139398074,0.022798506331685117,5.985813906470454,33,False
2005-12-14,109.6724551055297,-0.008458205406516383,5.935398176789645,32,False
2005-12-15,108.694717809716,-0.008955044082044988,5.882483703803991,31,False
2005-12-16,109.61416661187297,0.00842342482891391,5.932243643423495,30,False
2005-12-17,109.60816050795756,-5.4794636986302705e-05,5.931918597192015,29,False
2005-12-19,112.60321965618557,0.02695848011471436,6.094009147555498,27,False
2005-12-20,111.99566865627331,-0.005410111210783881,6.061128903434802,26,False
2005-12-21,112.2208198025833,0.0020083377768959233,6.073313929310484,25,False
2005-12-22,113.3710463063532,0.010197499503569261,6.135563400126121,24,False
2005-12-23,113.41108683075538,0.0003531188657974611,6.137730365890731,23,False
2005-12-24,113.40487268179913,-5.4794635890341506e-05,6.137394060404092,22,False
2005-12-26,113.39244540534605,-0.0001095892717808737,6.136721504711497,20,False
2005-12-27,113.5619531953907,0.0014937610604473753,6.145895150245506,19,False
2005-12-28,113.84241761149514,0.0024666593462058036,6.161073692409068,18,False
2005-12-29,111.773997204087,-0.018336239959042384,6.049132196222522,17,False
2005-12-30,113.03470476722873,0.011215942872324188,6.117360826324185,16,False
2005-12-31,113.02851124179719,-5.479463260267997e-05,6.117025636968581,15,False
2006-01-02,113.01612520900345,-0.00010958926520541238,6.11635531335459,13,False
2006-01-03,116.20867589789917,0.027856995627580473,6.289133970675126,12,False
2006-01-04,116.89563965168817,0.005894062844155796,6.326311978661146,11,False
2006-01-05,114.34715948418459,-0.022042488348216826,6.188389976958618,10,False
2006-01-06,112.95438360713933,-0.01225502730259093,6.113013900136625,9,False
2006-01-07,112.94819448235339,-5.4794636164359565e-05,6.112678948940948,8,False
2006-01-09,109.79357683618097,-0.028327229076347812,5.941953201919569,6,False
2006-01-10,108.8634231836389,-0.008507930349414371,5.891613923126911,5,False
2006-01-11,108.02577984187806,-0.0077241973761759475,5.846281239011257,4,False
2006-01-12,105.70976965104279,-0.02167258416574981,5.720940353272147,3,False
2006-01-13,106.53556471673906,0.007781553692603419,5.765631816799787,2,False
2006-01-14,106.5297272989294,-5.4794638356059904e-05,5.76531589974485,1,False
2006-01-16,107.57973741778045,0.009808240265753346,5.822141728427561,180,True
2006-01-17,106.59420242463119,-0.00920319204097303,5.768805249401247,179,False
2006-01-18,105.56212807234485,-0.009729452723808877,5.712950092124268,178,False
2006-01-19,105.41641069869942,-0.0013813480524111849,5.705063967636316,177,False
2006-01-20,105.97033709277927,0.005240892986490983,5.735042084806517,176,False
2006-01-21,105.96453064573853,-5.479463671217362e-05,5.734727843868389,175,False
2006-01-23,107.16540810286011,0.01126908938902892,5.799718509598346,173,False
2006-01-24,106.55332470880488,-0.005727949623409645,5.766592975409995,172,False
2006-01-25,105.75479171099758,-0.007522432743676162,5.723376916329971,171,False
2006-01-26,106.86803408506815,0.010471618393562922,5.783624831369581,170,False
2006-01-27,109.89273763743161,0.027910030692733866,5.9473197165871365,169,False
2006-01-28,109.88671626922438,-5.479464164372144e-05,5.946993844262636,168,False
2006-01-30,111.6460948465798,0.01588401789847354,6.0422102082099,166,False
2006-01-31,110.80092955433788,-0.007598837173315072,5.9964704412845435,165,False
2006-02-01,108.04479672915019,-0.02518923810351047,5.847310419929425,164,False
2006-02-02,108.87783252138321,0.007680525450064527,5.892393746619455,163,False
2006-02-03,110.87592939352427,0.018185371844703233,6.000529381228379,162,False
2006-02-04,110.86985415287967,-5.47946441096619e-05,6.000200593364454,161,False
2006-02-06,109.41315282289581,-0.013225918643189703,5.921364914799643,159,False
2006-02-07,106.98417125640633,-0.02245021832579046,5.789910095562443,158,False
2006-02-08,107.72380270647575,0.006889677752811073,5.829938443209208,157,False
2006-02-09,109.5349409033164,0.01667302427547281,5.927956002322827,156,False
2006-02-10,108.5039979775978,-0.00945657334257786,5.872162077076999,155,False
2006-02-11,108.49805270253025,-5.47946441096619e-05,5.871840322861116,154,False
2006-02-13,108.85880771150917,0.0033194750747907935,5.891364136935498,152,False
2006-02-14,108.66653090245215,-0.0017678571182499995,5.880958247682651,151,False
2006-02-15,109.35920882785422,0.006354114489570894,5.918445502723835,150,False
2006-02-16,110.19152924821682,0.007582068864865428,5.96349011397806,149,False
2006-02-17,112.00173587361587,0.016294343358241963,6.061457257083114,148,False
2006-02-18,111.99559894658799,-5.479464328760772e-05,6.0611251307943625,147,False
2006-02-20,111.98332610129832,-0.00010958928657532854,6.060460932810591,145,False
2006-02-21,109.41638128579595,-0.023189369808232312,5.9215396370012465,144,False
2006-02-22,106.89627499948246,-0.02330164453956948,5.785153210320924,143,False
2006-02-23,106.95559489238093,0.0005547755504770954,5.788363562307831,142,False
2006-02-24,108.45803575907875,0.01394958364998887,5.869674633281411,141,False
2006-02-25,108.45209300251476,-5.479464328760772e-05,5.869353015365216,140,False
2006-02-27,109.39903254253011,0.008693510318593896,5.920600734894508,138,False
2006-02-28,110.07255590696188,0.006137700862037045,5.957051358211246,137,False
2006-03-01,110.01998492890728,-0.0004777170444280839,5.954206252874659,136,False
2006-03-02,112.43389132708812,0.021703385810360725,6.084845214325071,135,False
2006-03-03,112.80000797902713,0.0032509935273761616,6.104659196845296,134,False
2006-03-04,112.79382731206962,-5.47946441096619e-05,6.104324703381503,133,False
2006-03-06,111.75787282172178,-0.009226933837495399,6.048259555689395,131,False
2006-03-07,109.79772200068058,-0.017694899264382537,5.942177535384061,130,False
2006-03-08,108.67518001632224,-0.01027634871564775,5.881426331803186,129,False
2006-03-09,109.36701576423191,0.006345909947842376,5.918868008775127,128,False
2006-03-10,109.64012406908739,0.002494059751952099,5.933648443234678,127,False
2006-03-11,109.63411654210053,-5.479464410977292e-05,5.933323319987546,126,False
2006-03-13,108.73842833971695,-0.008203350158363971,5.884849287758724,124,False
2006-03-14,109.33705623494302,0.005490111829973641,5.917246619563519,123,False
2006-03-15,108.68000833885418,-0.006027508779019801,5.881687637312628,122,False
2006-03-16,107.18600479201719,-0.01384217348591731,5.800833188312822,121,False
