Date,NAV_Soybean_Futures_6M,Log_Return_Soybean_Futures_6M,Contract_Price,Days_to_Expiry,Roll_Date
2005-02-28,115.10904646942384,0.03078971311110907,6.215985390606043,15,False
2005-03-01,113.67887993865494,-0.01250227826199347,6.138755194248239,14,False
2005-03-02,116.26933664434117,0.02253173637663338,6.2786420366070645,13,False
2005-03-03,116.26173017347783,-6.542326554596167e-05,6.278231280778476,12,False
2005-03-04,116.71587378410949,0.0038986080905047097,6.302755417981483,11,False
2005-03-07,114.14177197849867,-0.022301262591728443,6.163751753991792,8,False
2005-03-08,115.89280999658165,0.015224422559954699,6.258309280725287,7,False
2005-03-09,116.6253102401083,0.0063006071612050595,6.297864910382827,6,False
2005-03-10,118.42300297977873,0.015296666188471274,6.394941831348879,5,False
2005-03-11,122.72062753198018,0.035647465629014836,6.627017174253314,4,False
2005-03-14,121.48910031389413,-0.010085901726625027,6.560513667964692,1,False
2005-03-15,126.71715667271789,0.04213294053544709,6.842833111522464,61,True
2005-03-16,125.30347291209655,-0.011218911646831548,6.766492998625313,60,False
2005-03-17,124.94387726425704,-0.0028739237006176876,6.747074530989151,59,False
2005-03-18,120.75145841433209,-0.03413028416858385,6.520680384553778,58,False
2005-03-21,116.53848426800447,-0.03551281490433124,6.293176234812344,55,False
2005-03-22,116.67020259377837,0.0011296177818488477,6.300289135264553,54,False
2005-03-23,115.9183854048825,-0.006464803916629816,6.259690374299014,53,False
2005-03-24,116.93505859482596,0.008732356566653518,6.314591582236551,52,False
2005-03-25,116.933559435498,-1.2820525820074523e-05,6.314510626371077,51,False
2005-03-28,116.34475432539462,-0.0050481019945939395,6.282714654859064,48,False
2005-03-29,115.9992035429414,-0.0029744783586868823,6.264054621774591,47,False
2005-03-30,119.1526873320057,0.026822432408984093,6.434345400506247,46,False
2005-03-31,116.66525839910909,-0.021096962604934693,6.300022144591143,45,False
2005-04-01,114.0904888620971,-0.022316899397410335,6.160982422543794,44,False
2005-04-04,114.24330951506289,0.0013385725360880159,6.1692348664250884,41,False
2005-04-05,114.69143530012379,0.003914882887395028,6.193434035982385,40,False
2005-04-06,115.75202289043551,0.009204818285096537,6.25070665850026,39,False
2005-04-07,115.79340944474686,0.0003574810725885958,6.252941567265967,38,False
2005-04-08,113.64793885439192,-0.01870223603242261,6.137084349656544,37,False
2005-04-11,114.50732616651206,0.0075333907053590525,6.183491987812334,34,False
2005-04-12,114.63680491626178,0.001130107613213952,6.190483949274304,33,False
2005-04-13,115.69447831632124,0.009183996367288554,6.2475992030658345,32,False
2005-04-14,114.52854273192283,-0.010128835484580889,6.184637700201389,31,False
2005-04-15,114.38340349304812,-0.001268079370405876,6.176800059146057,30,False
2005-04-18,113.09844747094581,-0.011297338079409332,6.10741135247233,27,False
2005-04-19,117.07831898015542,0.03458444786646229,6.322327763619107,26,False
2005-04-20,117.02314787726033,-0.00047134351319651414,6.319348477628144,25,False
2005-04-21,118.31375503185585,0.010968276350068498,6.389042350212766,24,False
2005-04-22,117.42295988251648,-0.0075575787133609846,6.340938662412806,23,False
2005-04-25,117.81896932339949,0.0033668301930836037,6.3623235055209,20,False
2005-04-26,118.33594779977268,0.004378306482246783,6.390240778358766,19,False
2005-04-27,116.78844580324753,-0.013163452062290647,6.306674368095006,18,False
2005-04-28,115.40343542305752,-0.011930019255434875,6.231882641874029,17,False
2005-04-29,115.86190400737142,0.003964875895764895,6.256640331295982,16,False
2005-05-02,116.2900439863974,0.0036884503284816917,6.279760250506387,13,False
2005-05-03,115.95413746991403,-0.0028927032626463196,6.261621015901358,12,False
2005-05-04,115.75994853636618,-0.001676108538386174,6.251134650051117,11,False
2005-05-05,116.53734396744325,0.006693132966332171,6.293114657622307,10,False
2005-05-06,118.61162508446736,0.01764273030435956,6.405127583755413,9,False
2005-05-09,118.1632769264477,-0.003787130224325286,6.380916405871182,6,False
2005-05-10,117.45798666318896,-0.005986661466679329,6.342830138049326,5,False
2005-05-11,117.26225453512228,-0.0016677911750340381,6.332260438396242,4,False
2005-05-12,115.49227517061911,-0.015209272070453039,6.236680063014118,3,False
2005-05-13,113.49083633738056,-0.017481549539059095,6.128600681512968,2,False
2005-05-16,116.09453626662649,0.02268273046970488,6.269202669090146,60,True
2005-05-17,115.55887714489417,-0.004624668106950395,6.240276625680366,59,False
2005-05-18,117.87722950624902,0.01986349602248312,6.365469604429319,58,False
2005-05-19,117.1258151376552,-0.00639495484423416,6.324892596099123,57,False
2005-05-20,117.62528689334702,0.004255336865886288,6.351864491285705,56,False
2005-05-23,119.08212708919565,0.012309361725290395,6.430535088007642,53,False
2005-05-24,120.09128148256113,0.00843873395510486,6.48503027460179,52,False
2005-05-25,123.99059900923172,0.031953615655560916,6.695596702893392,51,False
2005-05-26,125.74661346058907,0.01406312959701086,6.790422961212105,50,False
2005-05-27,124.20082934911926,-0.012369030880083553,6.7069493181871875,49,False
2005-05-30,124.16737160916723,-0.0002694204815698369,6.705142572070151,46,False
2005-05-31,126.49284882066992,0.018555348983081837,6.8307202987237,45,False
2005-06-01,127.51260507740331,0.008029447556268152,6.885787994862748,44,False
2005-06-02,124.37910323801349,-0.02488103727103424,6.716576258231274,43,False
2005-06-03,125.61977501566734,0.009925500240316368,6.783573578433054,42,False
2005-06-06,126.04486581471635,0.0033782354320771994,6.806528839358367,39,False
2005-06-07,125.46796312857128,-0.004587469357373134,6.77537560875775,38,False
2005-06-08,124.1063795397377,-0.01091135477439458,6.7018489489871245,37,False
2005-06-09,125.16805328728124,0.008518163335112168,6.759180224909678,36,False
2005-06-10,123.85303256729101,-0.010561619225352684,6.688167999246122,35,False
2005-06-13,126.46368607858,0.020859558940233544,6.82914548610609,32,False
2005-06-14,128.16524745020317,0.013365226622313106,6.921031232288853,31,False
2005-06-15,130.52432773512322,0.018239201809135488,7.048423553188887,30,False
2005-06-16,130.17956058808258,-0.002644896094509856,7.029805837076237,29,False
2005-06-17,134.4829835642857,0.032522942066846146,7.262194299756992,28,False
2005-06-20,137.22610361434724,0.020192281987142898,7.410325091200828,25,False
2005-06-21,136.51027322770113,-0.0052300832401248115,7.371669647844984,24,False
2005-06-22,136.8177558552395,0.0022499174949581805,7.388273968524083,23,False
2005-06-23,134.72452785160027,-0.01541763175035059,7.275237894567158,22,False
2005-06-24,138.19143809942497,0.025407797164529768,7.4624539658665165,21,False
2005-06-27,129.01302805724657,-0.0687265644894417,6.9668120986017446,18,False
2005-06-28,124.06286421105987,-0.03912498537061102,6.69949908461395,17,False
2005-06-29,125.172740084868,0.008906297424163297,6.759433315923997,16,False
2005-06-30,121.53926128943077,-0.02945735524031992,6.5632224028615385,15,False
2005-07-01,125.44086181786746,0.03159707817045211,6.773912115169992,14,False
2005-07-04,125.38561127509892,-0.00044054794520557614,6.770928539359002,11,False
2005-07-05,132.68937828889003,0.056617016104226495,7.165338105301983,10,False
2005-07-06,129.4627346319683,-0.0246178188287537,6.991096632131195,9,False
2005-07-07,128.7552049012249,-0.005480111124038341,6.952889431180324,8,False
2005-07-08,125.67935279582737,-0.024179120829345497,6.786790828705197,7,False
2005-07-11,127.8490420264655,0.017116364445430247,6.903955873273474,4,False
2005-07-12,129.9149207367177,0.01602957157436794,7.015515062369032,3,False
2005-07-13,132.25834777874906,0.017877409612267293,7.142062094978561,2,False
2005-07-14,133.35069012678517,0.008225235971886664,7.201049501139869,1,False
2005-07-15,134.1210773011174,0.005760528014573974,7.242651056948355,31,True
2005-07-18,133.3518715244178,-0.005751668724844613,7.2011132976063505,28,False
2005-07-19,126.8674425690257,-0.04984850314482515,6.850948676410859,27,False
2005-07-20,127.23220861557213,0.002871049176237974,6.870646349928848,26,False
2005-07-21,124.42787299541358,-0.022287616583577644,6.719209866177834,25,False
2005-07-22,124.3618172223193,-0.000531016977340719,6.715642798835057,24,False
2005-07-25,124.40318428549328,0.00033257944891396297,6.717876655062942,21,False
2005-07-26,125.66458395436607,0.010088548207385356,6.785993298836126,20,False
2005-07-27,125.42498911316758,-0.0019084417643584735,6.773054975756976,19,False
2005-07-28,127.56986899591722,0.01695632305969596,6.888880294658545,18,False
2005-07-29,125.48393218529532,-0.01648648665127341,6.776237951261171,17,False
2005-08-01,125.71813531918058,0.001864659826022968,6.78888511760749,14,False
2005-08-02,128.89341749143156,0.0249434620511117,6.960353027377786,13,False
2005-08-03,125.30567151802722,-0.02822971746687893,6.766611725196024,12,False
2005-08-04,125.33365733046116,0.0002233154124599656,6.768122982621651,11,False
2005-08-05,122.76247413381475,-0.020728056019070285,6.629276925972478,10,False
2005-08-08,123.16077559145002,0.003239236683397235,6.650785539914264,7,False
2005-08-09,119.80140912811034,-0.027655172515914307,6.46937692349107,6,False
2005-08-10,119.6876656856406,-0.0009498842576478525,6.463234681865804,5,False
2005-08-11,119.20352618745585,-0.004053227389438764,6.437090741488962,4,False
2005-08-12,118.67313367794145,-0.004459398318215259,6.408449099571581,3,False
2005-08-15,114.10926513946883,-0.03921648249021084,6.161996357324881,31,True
2005-08-16,114.81921006349799,0.006202349439600288,6.200333980745925,30,False
2005-08-17,114.48315889504929,-0.0029310766440441526,6.182186934813022,29,False
2005-08-18,113.47934057066757,-0.008806929340625196,6.127979900435087,28,False
2005-08-19,111.13648659306875,-0.02086174404079578,6.001463813787233,27,False
2005-08-22,112.93433869310289,0.01604752140239037,6.098549340347051,24,False
2005-08-23,113.56356902635265,0.005556183351458381,6.1325283079327635,23,False
2005-08-24,112.0103115051927,-0.013771825594957472,6.048651094494601,22,False
2005-08-25,109.11242508350996,-0.026212160605206872,5.892162788724469,21,False
2005-08-26,110.24450065377192,0.010321858928831449,5.9532958223273456,20,False
2005-08-29,111.22544086724088,0.008858508035120765,6.006267419460683,17,False
2005-08-30,112.63452342427652,0.0125891306331521,6.082359063491616,16,False
2005-08-31,110.73476761963106,-0.017010410016961137,5.979770651115773,15,False
2005-09-01,112.72092098974156,0.01777717711169608,6.087024604743034,14,False
2005-09-02,111.20988768268043,-0.013495742281242723,6.005427534404118,13,False
2005-09-05,111.14389383636949,-0.0005935932170602492,6.001863811159763,10,False
2005-09-06,113.95321592769645,0.024962274907549417,6.153569568550724,9,False
2005-09-07,112.4443717703891,-0.013329351363501617,6.072090714141004,8,False
2005-09-08,111.35609759722243,-0.00972547335651955,6.013322992846616,7,False
2005-09-09,109.38734247727683,-0.017837969025959834,5.907008559371456,6,False
2005-09-12,108.39605798047947,-0.009103460967160972,5.853478362232142,3,False
2005-09-13,108.55954096204508,0.0015070642408391666,5.86230658083175,2,False
2005-09-14,107.4734392083058,-0.010055047184317384,5.803656172014853,1,False
2005-09-15,106.63342110607591,-0.007846758493382514,5.758294487495187,61,True
2005-09-16,107.07162099783208,0.0041009842498962844,5.781957650459924,60,False
2005-09-19,107.89671274045202,0.007676440338909317,5.826513298997918,57,False
2005-09-20,107.13406809164624,-0.007093383036848784,5.7853298460843385,56,False
2005-09-21,108.19723670263186,0.009874804327909683,5.842741845890912,55,False
2005-09-22,108.69808602475727,0.0046183588106459535,5.869788130824333,54,False
2005-09-23,107.45731781023828,-0.011480461004888321,5.80278560295067,53,False
2005-09-26,106.18524716224273,-0.011908541550932366,5.734092717323653,50,False
2005-09-27,104.27853199948731,-0.018119672070806267,5.631128493752547,49,False
2005-09-28,105.24316188486841,0.009207988759209937,5.683219319441591,48,False
2005-09-29,104.80895970178025,-0.004134238666615426,5.6597720361095885,47,False
2005-09-30,107.18578802254736,0.022424403861208527,5.788122765882956,46,False
2005-10-03,108.59308421222948,0.013044058753673518,5.864117944573306,43,False
2005-10-04,105.0981213436436,-0.032713321403473,5.675387008142422,42,False
2005-10-05,105.26260979512087,0.001563870634132435,5.684269522963511,41,False
2005-10-06,105.38148808036897,0.0011287123548004844,5.690689050420537,40,False
2005-10-07,105.35570885900896,-0.0002446575342464901,5.689296950770076,39,False
2005-10-10,103.65604714546123,-0.016264149083714045,5.597513787722231,36,False
2005-10-11,105.12556929510845,0.014077354537132568,5.676869220623028,35,False
2005-10-12,109.82273155340859,0.04371200085668741,5.930519935926759,34,False
2005-10-13,109.69944822412255,-0.0011231971400053652,5.92386253238419,33,False
2005-10-14,109.9111415504208,0.001927897849405812,5.9352941501754835,32,False
2005-10-17,110.17142380474061,0.002365315719128106,5.949349610974698,29,False
2005-10-18,108.88113274993718,-0.011780789031006001,5.879672808044893,28,False
2005-10-19,109.74278285956983,0.007882528027405218,5.926202639170836,27,False
2005-10-20,108.93290064211618,-0.007407187735069121,5.882468317792883,26,False
2005-10-21,106.53531088581373,-0.022255614426577322,5.752996453026793,25,False
2005-10-24,106.97902225563024,0.004156273745496217,5.776957240445512,22,False
2005-10-25,107.51307626462655,0.004979718285985836,5.805796606416608,21,False
2005-10-26,106.7283905253105,-0.007325278900526352,5.763422916064642,20,False
2005-10-27,107.10176128425303,0.003492221608971556,5.783585251294157,19,False
2005-10-28,106.4307018304966,-0.006285336226400841,5.747347475995705,18,False
2005-10-31,106.59910462109173,0.0015810259463602625,5.756441368423653,15,False
2005-11-01,108.93158352523764,0.021644898809349566,5.8823971923728955,14,False
2005-11-02,108.63000160074499,-0.0027723838974976983,5.866111514624578,13,False
2005-11-03,111.71744475177559,0.02802524173796709,6.032836043319468,12,False
2005-11-04,109.88367458417491,-0.01655056645883524,5.9338109108807,11,False
2005-11-07,108.1441599194568,-0.015957151339614783,5.8398756549275115,8,False
2005-11-08,108.58409192115587,0.0040597624185792205,5.8636323532869925,7,False
2005-11-09,109.11874543392861,0.004911783366461355,5.892504092966587,6,False
2005-11-10,108.90959689550348,-0.0019185450877042553,5.8812098958622565,5,False
2005-11-11,111.48133214242405,0.023339000333198665,6.020085763690866,4,False
2005-11-14,110.20690184782922,-0.0114976271957533,5.951265455161496,1,False
2005-11-15,112.48682620604096,0.02047658944122941,6.0743832893978835,120,True
2005-11-16,109.5162073444132,-0.026763563815376454,5.913967370655635,119,False
2005-11-17,109.97485329582722,0.004179182674853794,5.938734638050273,118,False
2005-11-18,108.15528933448878,-0.01668367466087202,5.840476652706286,117,False
2005-11-21,108.57102172054655,0.0038364783117399107,5.862926551453587,114,False
2005-11-22,108.53449431022695,-0.0003364945426729496,5.860954040553119,113,False
2005-11-23,106.57444342433796,-0.01822430211179525,5.755109643042913,112,False
2005-11-24,106.5518402118701,-0.00021211098102924205,5.753889050545709,111,False
2005-11-25,105.0665323443228,-0.014037838405696676,5.673681175592295,110,False
2005-11-28,105.75110067793935,0.006494435308155519,5.71064844177291,107,False
2005-11-29,104.91765758535315,-0.007912397145793464,5.665641813307844,106,False
2005-11-30,105.66498921220567,0.007097781091354202,5.7059983501477785,105,False
2005-12-01,105.75302269204676,0.0008327907744100369,5.710752232152368,104,False
2005-12-02,106.29033559874055,0.005067964034004729,5.739767581341972,103,False
2005-12-05,108.21719353678577,0.01796589400596635,5.843819531731849,100,False
2005-12-06,106.43608280113126,-0.016595615445434208,5.747638052938861,99,False
2005-12-07,105.47518959637195,-0.009068887932000872,5.695749011148361,98,False
2005-12-08,106.94831364187571,0.013869912122950497,5.775298949456938,97,False
2005-12-09,107.32463482304813,0.0035125438912203284,5.795620609970082,96,False
2005-12-12,110.15996829368137,0.026075355028820073,5.948731003735999,93,False
2005-12-13,112.68128038168337,0.02262973933360293,6.084883978544473,92,False
2005-12-14,111.72456568624324,-0.008526698467612328,6.033220579774041,91,False
2005-12-15,110.72076780370709,-0.009025180977113294,5.979014649272972,90,False
2005-12-16,111.6302851801726,0.008180959225900227,6.028129353095261,89,False
2005-12-19,114.62484343561015,0.026472178977727894,6.189838019251773,86,False
2005-12-20,114.00326134810724,-0.0054375083902357705,6.156272063373519,85,False
2005-12-21,114.15804951651943,0.001356831196074168,6.1646307547448735,84,False
2005-12-22,115.35666738140858,0.01044489676384297,6.229357128262784,83,False
2005-12-23,115.3704441407484,0.00011942037730459512,6.23010108486231,82,False
2005-12-26,115.30209555324753,-0.0005926027397258397,6.226410203611835,79,False
2005-12-27,115.47031369483645,0.0014578707388034934,6.235494124838039,78,False
2005-12-28,115.72172090874288,0.0021748786755208297,6.249070325985273,77,False
2005-12-29,113.60063519487676,-0.018499253538220455,6.13452991222972,76,False
2005-12-30,114.84440261749967,0.010889093711228363,6.201694399865271,75,False
2006-01-02,114.55131047342363,-0.002555342465753339,6.185867177404854,72,False
2006-01-03,117.83131776254669,0.028231242232785777,6.36299033162789,71,False
2006-01-04,118.48650984889386,0.005545021903333889,6.398371255731511,70,False
2006-01-05,115.89432872921623,-0.022120296457257892,6.2583912935658,69,False
2006-01-06,114.46514484996516,-0.012408451839029286,6.181214161217005,68,False
2006-01-09,111.2294201849769,-0.02867544802812863,6.006482305967615,65,False
2006-01-10,110.27232784939689,-0.008641902834345792,5.95479851431179,64,False
2006-01-11,109.41113336941855,-0.007840361643573506,5.908293287570659,63,False
2006-01-12,107.06025953074332,-0.021720803230955255,5.781344121674781,62,False
2006-01-13,107.88755931337825,0.007697718192329671,5.826019006231975,61,False
2006-01-16,107.83170870961746,-0.000517808219178217,5.823003026622364,58,False
2006-01-17,106.83461577271662,-0.009289767363712809,5.769159168828803,57,False
2006-01-18,105.77470880410006,-0.009970548105726458,5.711923300455311,56,False
2006-01-19,105.61483695421934,-0.0015125807644660479,5.703290086005987,55,False
2006-01-20,106.15907322756013,0.005139797163751271,5.7326793028215635,54,False
2006-01-23,107.3218654020439,0.010893747060809799,5.795471058904975,51,False
2006-01-24,106.69935810652991,-0.005817264669436986,5.761855141015424,50,False
2006-01-25,105.89868619114824,-0.007532296014908986,5.718618183701187,49,False
2006-01-26,107.00206822705987,0.010365317096576749,5.7782017422992995,48,False
2006-01-27,110.02447616320019,0.02785468811519948,5.94141431465338,47,False
2006-01-30,111.74741665645543,0.01553826444313118,6.03445455139796,44,False
2006-01-31,110.88656684772012,-0.007733357553314812,5.987967937194044,43,False
2006-02-01,107.99072781124414,-0.026462388665976326,5.831590191948254,42,False
2006-02-02,108.81422384543868,0.007596689911434212,5.876059670888252,41,False
2006-02-03,110.8042317010142,0.018122906080867352,5.983521769974744,40,False
2006-02-06,109.31086108835348,-0.013569206067299376,5.902878499999215,37,False
2006-02-07,106.86965617408863,-0.02258583446743405,5.771051379994562,36,False
2006-02-08,107.59929801441194,0.006804198380208347,5.8104526534733525,35,False
2006-02-09,109.4019884423162,0.016614942035472462,5.907799453810325,34,False
2006-02-10,108.36086643561426,-0.009562052628331593,5.851577989190542,33,False
2006-02-13,108.67759626640238,0.002918653695613142,5.868681666628015,30,False
2006-02-14,108.47627748367432,-0.0018541584078390506,5.857810282921221,29,False
2006-02-15,109.16161149228931,0.006297950022447474,5.89481889619618,28,False
2006-02-16,109.98025421386812,0.007471384138290396,5.9390262921701495,27,False
2006-02-17,111.77633252551395,0.0161990010152282,6.036016032664094,26,False
2006-02-20,111.72599857673035,-0.00045041095890414065,6.03329795706633,23,False
2006-02-21,109.15849237372977,-0.023248548004396737,5.894650461168766,22,False
2006-02-22,106.63091583943968,-0.023427397643953008,5.7581592009882785,21,False
2006-02-23,106.67871857131493,0.0004482004088332402,5.760740588742598,20,False
2006-02-24,108.16754937444638,0.013859720720126048,5.841138705182627,19,False
2006-02-27,109.07673559353438,0.008370222741607682,5.890235526227813,16,False
2006-02-28,109.73769129329814,0.006041262629707856,5.92592769030686,15,False
2006-03-01,109.6439120379513,-0.0008549418878791122,5.920863531589042,14,False
2006-03-02,112.0402108271807,0.021619880550842168,6.050265683046647,13,False
2006-03-03,112.39689125060904,0.0031784470607339322,6.069526726111015,12,False
2006-03-06,111.33305746678741,-0.00951005270207865,6.012078806411454,9,False
2006-03-07,109.3720331828399,-0.01777100733787383,5.90618184458683,8,False
2006-03-08,108.2456046469891,-0.010352456789138983,5.845353755594969,7,False
2006-03-09,108.9264151852455,0.006269801874351052,5.882118097663397,6,False
2006-03-10,109.19011266908281,0.0024179516784607114,5.896357983730977,5,False
2006-03-13,108.26745432652591,-0.00848592111171483,5.846533656679689,2,False
2006-03-14,108.85514469271132,0.005413455845249739,5.878269431081911,1,False
2006-03-15,109.05285253599338,0.0018145997397711118,5.888945821019481,61,True
2006-03-16,107.5597999251143,-0.013785679085984088,5.808319723407807,60,False
2006-03-17,107.60095681097631,0.00038256870805180123,5.810542229883952,59,False
2006-03-20,106.80343810057606,-0.007439422022562721,5.767475548292598,56,False
2006-03-21,107.30068615459506,0.004644926385918234,5.794327361717275,55,False
2006-03-22,107.61930384344332,0.002964991039406916,5.811532985078906,54,False
2006-03-23,107.19474589727395,-0.003952800102957479,5.788606498657567,53,False
2006-03-24,107.0014730864273,-0.0018046337532599552,5.778169604204243,52,False
2006-03-27,108.04139033222745,0.009671795991975035,5.8343260107213455,49,False
2006-03-28,108.38932712492962,0.0032152283791199838,5.853114890367443,48,False
2006-03-29,108.55954827694448,0.0015692285717548804,5.862306975842476,47,False
2006-03-30,109.5327664419403,0.008924886933955262,5.914861575859021,46,False
2006-03-31,106.52126915651137,-0.027879065807024168,5.752238187826279,45,False
2006-04-03,105.21596288538528,-0.012329648353065367,5.681750550577529,42,False
2006-04-04,104.02533296975412,-0.011380571520032272,5.617455533042589,41,False
2006-04-05,104.52368255177677,0.00477921729181535,5.644366829906561,40,False
2006-04-06,104.97536875776304,0.004312066360656684,5.668758265190449,39,False
2006-04-07,103.79854053067785,-0.011273829144321162,5.60520855045315,38,False
2006-04-10,103.29484636518728,-0.0048644253326254674,5.578008641583654,35,False
2006-04-11,104.62598433949489,0.012804452125956088,5.649891212545398,34,False
2006-04-12,104.24421284206129,-0.0036555901964975173,5.629275230366904,33,False
2006-04-13,104.6991335243629,0.004354495216516796,5.653841330094109,32,False
2006-04-14,104.6835302135598,-0.00014904109589051063,5.652998738178252,31,False
2006-04-17,106.22046503637671,0.014574992081476277,5.73599451216793,28,False
2006-04-18,106.94516168788056,0.006799402461318508,5.775128741288364,27,False
2006-04-19,106.65110458953228,-0.0027533934862064447,5.759249410485094,26,False
2006-04-20,106.12865968695486,-0.004910673289234133,5.731036946031395,25,False
2006-04-21,105.83696467210513,-0.0027522877812509363,5.715285169725089,24,False
2006-04-24,106.63317629745397,0.007494844676290519,5.758281267623561,21,False
2006-04-25,108.10280035348667,0.013687943907571682,5.837642203554943,20,False
2006-04-26,107.93968900514756,-0.0015099935185489274,5.828834053462351,19,False
2006-04-27,108.47647531958386,0.004960696137492226,5.857820966226845,18,False
2006-04-28,111.03636373912806,0.023324416774952013,5.996057095406276,17,False
2006-05-01,112.57971162034485,0.013803769563269995,6.079399179947083,14,False
2006-05-02,111.8662675989638,-0.0063573999121945375,6.04087260232403,13,False
2006-05-03,112.31523166206291,0.004005367657949449,6.065117039600926,12,False
2006-05-04,111.97571682224273,-0.003027452524787231,6.046782952498773,11,False
2006-05-05,112.47004137332388,0.004404853576433878,6.073476894304246,10,False
2006-05-08,111.12644675075587,-0.012018174398105616,6.000921653852332,7,False
2006-05-09,112.03562828606529,0.008148217527211806,6.050018221969532,6,False
2006-05-10,112.29963876834636,0.0023537146667292398,6.064275010216509,5,False
2006-05-11,113.58217798336085,0.01135596495751534,6.133533207273394,4,False
2006-05-12,113.56600394628101,-0.00014240956691591818,6.132659795658243,3,False
2006-05-15,112.93447832965153,-0.005576387712569463,6.098556880838206,61,True
2006-05-16,112.58570381936566,-0.003093069409797755,6.079722763737527,60,False
2006-05-17,112.79932060239278,0.0018955726764817102,6.091258249811052,59,False
2006-05-18,111.66990047243878,-0.010063113825071723,6.03026861221975,58,False
2006-05-19,109.5999524534183,-0.018710261497670556,5.918489677025781,57,False
2006-05-22,108.71266755491297,-0.008128616513646032,5.870575545725254,54,False
2006-05-23,109.48050783915568,0.007038198628471044,5.912039567325322,53,False
2006-05-24,108.66580939640092,-0.007469319132165848,5.868045165727544,52,False
2006-05-25,108.99359321280086,0.003011898960140988,5.885745767691616,51,False
2006-05-26,108.64843646689765,-0.003171786587123361,5.8671070129124825,50,False
2006-05-29,108.60149308030145,-0.0004321602075971927,5.864572030526498,47,False
2006-05-30,108.77637583181718,0.0016090211034007242,5.874015846298002,46,False
2006-05-31,108.01903903843612,-0.006986677965774895,5.833119022044701,45,False
2006-06-01,109.44709496712504,0.013133782536000267,5.910235244113804,44,False
2006-06-02,113.57198658098909,0.03699559736232578,6.13298286296775,43,False
2006-06-05,112.44941390690151,-0.009933412519824327,6.07236299375638,40,False
2006-06-06,110.6113768367214,-0.016480517852678716,5.973107444987094,39,False
2006-06-07,111.24541850935981,0.0057157897538382685,6.0073462289492445,38,False
2006-06-08,109.50712478368047,-0.015749124602560165,5.91347690473175,37,False
2006-06-09,109.1143424924459,-0.00359326756652041,5.892266330420796,36,False
2006-06-12,111.71475746685095,0.023552468239200163,6.032690927671792,33,False
2006-06-13,110.90420940904477,-0.007281963894829159,5.988920650354399,32,False
