Date,NAV_VIX_Futures_1M,Log_Return_VIX_Futures_1M,Contract_Price,VIX_Spot,Days_to_Expiry,Roll_Date
2005-06-13,149.0259923629497,0.049606128068245776,16.629392134513406,11.64999962,2.0,False
2005-06-14,135.79190510034124,-0.09299713175393283,15.152637488274932,11.78999996,1.0,False
2005-06-15,119.33348999020455,-0.12920159386781677,13.316089149026238,11.46000004,21.0,True
2005-06-16,127.17623325095006,0.06365177743801942,14.191238852949121,11.14999962,20.0,False
2005-06-17,116.92234928473403,-0.08406375480007418,13.047036726378353,11.47999954,19.0,False
2005-06-20,131.69547125055857,0.11898218816139847,14.695527934693011,11.47000027,18.0,False
2005-06-21,134.69182499589144,0.02249716982276405,15.029882637619627,11.07999992,17.0,False
2005-06-22,147.23269188735765,0.0890248821412386,16.42928276868546,11.05000019,16.0,False
2005-06-23,143.67947928237353,-0.024429292863121482,16.032789748852586,12.13000011,15.0,False
2005-06-24,147.42153070891084,0.02571105862736709,16.450354762664734,12.18000031,14.0,False
2005-06-27,134.20531698022802,-0.09392519545079968,14.97559457390154,12.52000046,13.0,False
2005-06-28,119.69964716865785,-0.11438517864627555,13.356947600674976,11.57999992,12.0,False
2005-06-29,116.34647833936009,-0.028413043457236036,12.982776904197985,11.77000046,11.0,False
2005-06-30,114.9585262238677,-0.012001199687218807,12.82789922395924,12.03999996,10.0,False
2005-07-01,106.72149425292609,-0.07434883809520434,11.908751949732693,11.39999962,9.0,False
2005-07-05,102.94188293602645,-0.036057998044754985,11.486995733195027,11.68000031,8.0,False
2005-07-06,111.86081062215432,0.08309075047852729,12.48223383602723,12.27000046,7.0,False
2005-07-07,103.86152508294977,-0.07419681378898182,11.589616018704467,12.48999977,6.0,False
2005-07-08,111.03581179603943,0.06679425573755014,12.390174532999305,11.44999981,5.0,False
2005-07-11,104.05815952117773,-0.06490280907414132,11.61155790366423,11.27999973,4.0,False
2005-07-12,98.88589106019683,-0.050983399189014705,11.03439898595578,10.94999981,3.0,False
2005-07-13,104.80171157782522,0.058103533794207414,11.694528790328755,10.84000015,2.0,False
2005-07-14,111.56083681846671,0.06249996019000977,12.44876060137529,10.81000042,1.0,False
2005-07-15,85.72192984014247,-0.2634613801403345,9.565469507944561,10.32999992,21.0,True
2005-07-18,57.38186220615791,-0.40138041970215055,6.403080918332808,10.77000046,20.0,False
2005-07-19,69.20757291838092,0.18738202792216316,7.722678778979322,10.44999981,19.0,False
2005-07-20,64.47349985047956,-0.07085600752639469,7.194416855060453,10.22999954,18.0,False
2005-07-21,68.875529564786,0.06604667187809328,7.6856269932804855,10.97000027,17.0,False
2005-07-22,88.71574368751835,0.2531364109995619,9.89954079078829,10.52000046,16.0,False
2005-07-25,116.04743318364444,0.26856164705833213,12.949407294766292,11.10000038,15.0,False
2005-07-26,135.38092726666045,0.15409347413691146,15.106777625532155,10.98999977,14.0,False
2005-07-27,113.81300516776308,-0.17353569234478097,12.700073745072904,10.35999966,13.0,False
2005-07-28,107.22138011252771,-0.05966112597534053,11.964532809500886,10.52000046,12.0,False
2005-07-29,89.33002118541086,-0.18255805522643587,9.968086292347397,11.56999969,11.0,False
2005-08-01,74.16503370269072,-0.1860448196687042,8.275867911066968,12.07999992,10.0,False
2005-08-02,91.70402739378233,0.2122735023282791,10.232994980709826,11.75,9.0,False
2005-08-03,100.17074883550117,0.08830992070987781,11.177772658184562,11.82999992,8.0,False
2005-08-04,113.12850821485351,0.12164819514109872,12.623692651652028,12.52000046,7.0,False
2005-08-05,117.98427788583196,0.04202696394975662,13.165534357875439,12.47999954,6.0,False
2005-08-08,116.74865751469419,-0.010527979653579411,13.027654949355886,13.21000004,5.0,False
2005-08-09,114.48834376527586,-0.019550381043846283,12.775432883324843,12.39999962,4.0,False
2005-08-10,89.94626890167028,-0.24126053679171844,10.036851645043173,12.38000011,3.0,False
2005-08-11,84.07003581466888,-0.06756226868664224,9.381139290922036,12.42000008,2.0,False
2005-08-12,82.99887580516496,-0.012823147968426788,9.261611552475797,12.73999977,1.0,False
2005-08-15,101.23770295094533,0.1986441830855886,11.29683107271967,12.26000023,21.0,True
2005-08-16,112.22698094601915,0.10305218979514537,12.523093754535537,13.52000046,20.0,False
2005-08-17,101.934080085917,-0.09619710537757509,11.374537842306207,13.30000019,19.0,False
2005-08-18,97.2924870312239,-0.046604558959861604,10.856595503446698,13.42000008,18.0,False
2005-08-19,99.32999133015629,0.020725781211943493,11.083954888379921,13.42000008,17.0,False
2005-08-22,110.13455770312854,0.10325531713204954,12.289606118817238,13.42000008,16.0,False
2005-08-23,111.18997386513081,0.009537344592115258,12.407377045517688,13.34000015,15.0,False
2005-08-24,127.70351069263322,0.1384710397123279,14.250076262466761,14.17000008,14.0,False
2005-08-25,127.92905638672855,0.001764608908781872,14.275244273307631,13.72999954,13.0,False
2005-08-26,103.78708138297472,-0.20913435711432288,11.581309055206349,13.72000027,12.0,False
2005-08-29,93.06171598595132,-0.10907862036313361,10.384495639338196,13.52000046,11.0,False
2005-08-30,113.64556617719373,0.1998216507665427,12.681389698158428,13.64999962,10.0,False
2005-08-31,131.97999817209333,0.14956584552701238,14.72727749512877,12.60000038,9.0,False
2005-09-01,124.46334102146025,-0.05863915918626509,13.88851482482799,13.14999962,8.0,False
2005-09-02,122.42891134560392,-0.016480676928681326,13.661498528452586,13.56999969,7.0,False
2005-09-06,120.57664778896823,-0.015244914037416686,13.454809637935114,12.93000031,6.0,False
2005-09-07,104.57327734023863,-0.14239758772016173,11.669038455028558,12.52000046,5.0,False
2005-09-08,90.36402654958249,-0.14604179243086704,10.083468048223393,12.93000031,4.0,False
2005-09-09,95.27257284219144,0.05289571934809921,10.631198949497362,11.97999954,3.0,False
2005-09-12,100.48912184654816,0.05330751015776232,11.213299008734548,11.64999962,2.0,False
2005-09-13,66.44397311232133,-0.4136903983458873,7.4142964347376346,12.39000034,1.0,False
2005-09-14,119.63153312228383,0.5880573786723069,13.349346945453274,12.90999985,21.0,True
2005-09-15,125.19086105462061,0.045422999596060894,13.96969674299749,12.48999977,20.0,False
2005-09-16,133.8017040154149,0.06651942192390001,14.93055653620067,11.22000027,19.0,False
2005-09-19,140.17370527439402,0.046523522318405494,15.641590268887429,12.14000034,18.0,False
2005-09-20,111.03634772563521,-0.23302480077495422,12.390234335878404,12.64000034,17.0,False
2005-09-21,110.9333014679375,-0.0009284716669577041,12.378735693258557,13.78999996,16.0,False
2005-09-22,115.05753893586791,0.03650320877766356,12.838947774537866,13.32999992,15.0,False
2005-09-23,122.71704263313491,0.06444889702876226,13.69365028997151,12.96000004,14.0,False
2005-09-26,146.35906929534247,0.17618174228393338,16.331797676119795,13.03999996,13.0,False
2005-09-27,121.64350148290742,-0.18496833310549132,13.573856846716385,12.76000023,12.0,False
2005-09-28,116.06811260640188,-0.04691745158918981,12.951714853499467,12.63000011,11.0,False
2005-09-29,146.14262688808995,0.23040584492283428,16.307645475502508,12.23999977,10.0,False
2005-09-30,160.24185238458531,0.09210121000505317,17.880938468600814,11.92000008,9.0,False
2005-10-03,170.49217230780894,0.0620051340972271,19.02474289361922,12.46000004,8.0,False
2005-10-04,168.0761625783388,-0.014272160099154286,18.755147150251787,13.19999981,7.0,False
2005-10-05,160.88475443183654,-0.043728927665304194,17.952678103266585,14.55000019,6.0,False
2005-10-06,148.72254355390515,-0.0786058514487527,16.59553113376888,14.96000004,5.0,False
2005-10-07,143.88946615695087,-0.033037037547364465,16.056221594700933,14.59000015,4.0,False
2005-10-11,153.18940560139072,0.06262969218636044,17.09397573004778,15.63000011,3.0,False
2005-10-12,146.2251831431162,-0.046527317074293736,16.31685769624481,16.21999931,2.0,False
2005-10-13,156.85657250726035,0.0701840530941629,17.503184590418215,16.46999931,1.0,False
2005-10-14,135.16345341664075,-0.1488470247956767,15.082510329111981,14.86999989,21.0,True
2005-10-17,126.83875315216082,-0.06356819256356092,14.153580396116338,14.67000008,20.0,False
2005-10-18,103.56522716495482,-0.2027149911799211,11.55655296581783,15.32999992,19.0,False
2005-10-19,107.50640157909335,0.03734876700964223,11.99633755482832,13.5,18.0,False
2005-10-20,93.26699545693188,-0.14208409653972393,10.407402199234042,16.11000061,17.0,False
2005-10-21,122.1770943491486,0.27000528638841154,13.633398976731476,16.12999916,16.0,False
2005-10-24,97.03654268378813,-0.23038394895857053,10.828035392216186,14.73999977,15.0,False
2005-10-25,86.59024807685843,-0.11390043584250763,9.66236270239302,14.52999973,14.0,False
2005-10-26,78.9223839489014,-0.09272231255919612,8.806727269968498,14.59000015,13.0,False
2005-10-27,70.66152756162036,-0.11056362768126057,7.884921496003733,16.02000046,12.0,False
2005-10-28,92.24507652887773,0.2665476503608549,10.293369134834741,14.25,11.0,False
2005-10-31,100.1647307514969,0.08236722764457302,11.177101117084783,15.31999969,10.0,False
2005-11-01,102.20159742552744,0.020131169853962298,11.404389351245182,14.85000038,9.0,False
2005-11-02,116.22950577733967,0.12861942650309094,12.969724264373376,13.47999954,8.0,False
2005-11-03,120.62616749519303,0.03712950379163025,13.460335402938515,13.0,7.0,False
2005-11-04,135.96393160157135,0.11969340342106279,15.171833442625722,13.17000008,6.0,False
2005-11-07,129.2969805928959,-0.050277708194610825,14.427887095368135,13.10000038,5.0,False
2005-11-08,139.68130543627936,0.07725150439915525,15.586644753241819,13.07999992,4.0,False
2005-11-09,129.7137878504738,-0.07403304657307089,14.474397447158939,12.80000019,3.0,False
2005-11-10,140.7776233522517,0.08185111465751277,15.708979791846327,11.89999962,2.0,False
2005-11-14,143.18048069754198,0.016924431218722877,15.97710789758516,12.18000031,1.0,False
2005-11-15,104.2693854114608,-0.3171281426765058,11.63512800779695,12.22999954,21.0,True
2005-11-16,102.03698341019293,-0.02164246456119376,11.386020535386752,12.26000023,20.0,False
2005-11-17,91.88826836402123,-0.10476196534664435,10.253553913368247,11.25,19.0,False
2005-11-18,109.19966941806796,0.17260467132578658,12.185284559552773,11.11999989,18.0,False
2005-11-21,135.77694650570808,0.21783540407904198,15.150968300692316,10.81999969,17.0,False
2005-11-22,124.42597721460467,-0.08730246151989549,13.884345502510522,10.60000038,16.0,False
2005-11-23,147.56079867648594,0.17052930670964825,16.46589528420637,10.96000004,15.0,False
2005-11-25,127.10030677535555,-0.14926369342198534,14.182766430682136,10.88000011,14.0,False
2005-11-28,135.30655197695205,0.06256636770857534,15.098478295743632,11.84000015,13.0,False
2005-11-29,129.8221011324135,-0.041377899113208404,14.486483822228092,11.89000034,12.0,False
2005-11-30,132.42310537150217,0.01983707970550601,14.776722583597952,12.06000042,11.0,False
2005-12-01,122.75568334163279,-0.07580607440852159,13.697962098158635,11.23999977,10.0,False
2005-12-02,129.05002119828214,0.05000402469039644,14.400329589800029,11.01000023,9.0,False
2005-12-05,102.25185706364816,-0.2327611336790564,11.409997683171683,11.60000038,8.0,False
2005-12-06,107.54414450891235,0.05046245312036048,12.00054918241297,11.52000046,7.0,False
2005-12-07,118.6003221056507,0.09785779258917048,13.234277002974652,12.18000031,6.0,False
2005-12-08,67.24251556854564,-0.5674534828317547,7.503403545719116,12.21000004,5.0,False
2005-12-09,28.905542330675825,-0.8442723667477854,3.225488323586493,11.68999958,4.0,False
2005-12-12,19.969798418001172,-0.3698122997441709,2.228373745241292,11.47000027,3.0,False
2005-12-13,52.25417168353654,0.9618986753555726,5.830896327624461,11.10999966,2.0,False
2005-12-14,42.83629144051605,-0.19873405434039418,4.7799815096533464,10.47999954,1.0,False
2005-12-15,101.58590285214014,0.8635190999115424,11.335685722209693,10.72999954,21.0,True
2005-12-16,91.88357472377568,-0.1003824905573874,10.253030163229468,10.68000031,20.0,False
2005-12-19,79.0567577622659,-0.1503562363144578,8.821721666580908,11.38000011,19.0,False
2005-12-20,81.88331140115885,0.03512915490953759,9.1371288523013,11.18999958,18.0,False
2005-12-21,95.70884582158806,0.15601552491483278,10.679881426540751,10.81000042,17.0,False
2005-12-22,118.65206322568709,0.21488464489148126,13.240050649309234,10.28999996,16.0,False
2005-12-23,113.11892381116397,-0.0477556834951669,12.62262315495012,10.27000046,15.0,False
2005-12-27,129.06965051983917,0.1319124967531466,14.40251997068816,11.56999969,14.0,False
2005-12-28,100.34950407528721,-0.2516930518843465,11.197719453581565,11.35000038,13.0,False
2005-12-29,121.17919935400931,0.18861130313488284,13.522046675564948,11.60999966,12.0,False
2005-12-30,131.34190493062624,0.08053344805461199,14.656074461600912,12.06999969,11.0,False
2006-01-03,123.99330064483698,-0.05757634738157228,13.83606433872159,11.14000034,10.0,False
2006-01-04,124.02549432907745,0.000259606812658356,13.839656741570252,11.36999989,9.0,False
2006-01-05,119.76288087858639,-0.03497334864595124,13.364003672853025,11.31000042,8.0,False
2006-01-06,120.04466562370064,0.002350091804149046,13.395447241520001,11.0,7.0,False
2006-01-09,123.12498349502616,0.025336078383082283,13.739171265557815,11.13000011,6.0,False
2006-01-10,107.00447032369549,-0.14032935312636946,11.940328455085155,10.85999966,5.0,False
2006-01-11,110.10005175426518,0.028518901479185406,12.285755696850394,10.93999958,4.0,False
2006-01-12,113.899528754297,0.033927219286563524,12.709728669200834,11.19999981,3.0,False
2006-01-13,114.62302787127366,0.0063319922986793155,12.790461904621115,11.22999954,2.0,False
2006-01-17,115.4138643013438,0.006875762737340679,12.8787091217768,11.90999985,1.0,False
2006-01-18,104.55146290898068,-0.0988450699062879,11.666604243883034,12.25,21.0,True
2006-01-19,122.66200916173605,0.1597532617789866,13.687509259390824,11.97999954,20.0,False
2006-01-20,124.37603515982374,0.013876838347383718,13.878772608817357,14.56000042,19.0,False
2006-01-23,124.77518628990231,0.003204090024011837,13.923312762905677,13.93000031,18.0,False
2006-01-24,109.96260945162466,-0.12637321442879637,12.270418896133686,13.31000042,17.0,False
2006-01-25,109.49373425447655,-0.004273067733350307,12.218098429133986,12.86999989,16.0,False
2006-01-26,101.97735873728455,-0.0711165107183371,11.37936718551828,12.42000008,15.0,False
2006-01-27,110.83188367364437,0.08326367622526352,12.367418766298508,11.97000027,14.0,False
2006-01-30,120.3935114291823,0.08275114793233755,13.434373965656189,12.39000034,13.0,False
2006-01-31,121.78675266387522,0.011505946699993233,13.589841843858638,12.94999981,12.0,False
2006-02-01,81.56986936201287,-0.4008116405716205,9.102152735063266,12.35999966,11.0,False
2006-02-02,83.02460744806403,0.017677093367688423,9.264482874271724,13.22999954,10.0,False
2006-02-03,102.19623780115626,0.2077578258358954,11.4037912858074,12.96000004,9.0,False
2006-02-06,86.26764021857414,-0.16944030569770785,9.626363797128091,13.03999996,8.0,False
2006-02-07,72.24573194592818,-0.17738130743767463,8.061698415990337,13.59000015,7.0,False
2006-02-08,73.52131012125109,0.017502045983744302,8.20403660370735,12.82999992,6.0,False
2006-02-09,97.3426940855239,0.2806623832688535,10.862197967692246,13.11999989,5.0,False
2006-02-10,104.0153601798371,0.0663009011850994,11.606782045312473,12.86999989,4.0,False
2006-02-13,91.55059518701364,-0.1276468099496663,10.215873911479106,13.35000038,3.0,False
2006-02-14,107.52534406863316,0.16083480623605578,11.99845129405975,12.25,2.0,False
2006-02-15,140.0560357336146,0.26431601920968095,15.628459855159694,12.31000042,1.0,False
2006-02-16,82.78184150849086,-0.5258338658814001,9.23739330457952,11.47999954,21.0,True
2006-02-17,81.49120488329288,-0.01571363300615046,9.093374786713786,12.01000023,20.0,False
2006-02-21,90.5652208686805,0.10557516484710035,10.105918757488702,12.40999985,19.0,False
2006-02-22,100.94933998791807,0.10854854299954902,11.264653459182462,11.88000011,18.0,False
2006-02-23,115.37959791919305,0.13360873725520409,12.874885432386908,11.86999989,17.0,False
2006-02-24,125.90674250629377,0.08731395009161269,14.049579944531224,11.46000004,16.0,False
2006-02-27,127.82789490050894,0.015143294008483537,14.263955947045977,11.59000015,15.0,False
2006-02-28,140.62740728415432,0.09542910319421564,15.692217602501433,12.34000015,14.0,False
2006-03-01,106.54604955169032,-0.2775366094247521,11.889174568038962,11.53999996,13.0,False
2006-03-02,90.2229016849296,-0.1662939880648108,10.067720320749583,11.72000027,12.0,False
2006-03-03,119.39385258047689,0.2801444199197019,13.322824841021793,11.96000004,11.0,False
2006-03-06,117.74470076270269,-0.013908985961997192,13.138800619258378,12.73999977,10.0,False
2006-03-07,124.41541519473388,0.05510736123905871,13.88316691636336,12.65999985,9.0,False
2006-03-08,115.15729718045269,-0.0773270936405017,12.850079517004694,12.31999969,8.0,False
2006-03-09,124.89589654117873,0.08118156729413432,13.936782480981716,12.68000031,7.0,False
2006-03-10,94.84143888625152,-0.2752741298325355,10.583089921654953,11.85000038,6.0,False
2006-03-13,98.30506646089114,0.03586913382193391,10.96958639943929,11.36999989,5.0,False
2006-03-14,100.09051960309016,0.01799940594863693,11.168820103363332,10.73999977,4.0,False
2006-03-15,121.78282386326535,0.19616435357051182,13.589403440027706,11.35000038,3.0,False
2006-03-16,127.58154760596568,0.04651642306831983,14.23646674400642,11.97999954,2.0,False
2006-03-17,127.61949945040703,0.00029742702985657604,14.240701683787302,12.11999989,1.0,False
2006-03-20,89.28736725335591,-0.35719316249751276,9.96332665980963,11.78999996,21.0,True
2006-03-21,94.63527440705289,0.05817027237537232,10.560084606176483,11.61999989,20.0,False
2006-03-22,83.77032494235536,-0.12195145898208747,9.347695396043997,11.21000004,19.0,False
2006-03-23,95.24421869292499,0.1283654888868634,10.628034989577895,11.17000008,18.0,False
2006-03-24,109.02241289790813,0.13510916798078287,12.165505002071555,11.18999958,17.0,False
2006-03-27,96.22534348870639,-0.12486071520378692,10.737515951276222,11.46000004,16.0,False
2006-03-28,86.94571299261558,-0.10140883350239674,9.702028034463344,11.57999992,15.0,False
2006-03-29,94.20042533080398,0.08014076145907191,10.511561018488088,10.94999981,14.0,False
2006-03-30,93.05368400353574,-0.012248122801186832,10.383599372968208,11.56999969,13.0,False
2006-03-31,91.6608063357638,-0.01508169788772028,10.228172064177848,11.39000034,12.0,False
2006-04-03,102.23944405400871,0.10922267688581247,11.408612550272434,11.56999969,11.0,False
2006-04-04,106.88686866227566,0.044453419943863565,11.927205615824615,11.14000034,10.0,False
2006-04-05,101.11336803384654,-0.05552862976246618,11.28295688835983,11.13000011,9.0,False
2006-04-06,108.38522928912568,0.06944947541129316,12.094403471901426,11.44999981,8.0,False
2006-04-07,105.94701481733377,-0.02275270962425105,11.82232996367258,12.26000023,7.0,False
2006-04-10,98.10511816922559,-0.07689957073726165,10.947274730877245,12.18999958,6.0,False
2006-04-11,103.91359673301629,0.05752021500196754,11.595426547957208,13.0,5.0,False
2006-04-12,99.2683371693145,-0.04573309331597236,11.07707507365023,12.76000023,4.0,False
2006-04-13,81.5688835217307,-0.19637880002023866,9.102042727913677,12.38000011,3.0,False
2006-04-14,68.41659670312772,-0.17583242280064307,7.634415963587455,12.38000011,2.0,False
2006-04-17,87.76873912401108,0.24908995376360746,9.793867210025379,12.57999992,1.0,False
2006-04-18,108.49094179661279,0.2119612929319513,12.106199633850443,11.39999962,21.0,True
2006-04-19,96.99106945707207,-0.11204777693783168,10.822961162501665,11.31999969,20.0,False
2006-04-20,94.6751768754623,-0.024167064787622965,10.564537210610075,11.64000034,19.0,False
