Date,NAV_vix_futures,Log_Return_vix_futures,Contract_Price,Days_to_Expiry,Roll_Date
2005-03-15,933.9401294036414,0.05953130801376168,13.150018426314272,2,False
2005-03-16,958.0869466017822,0.02552619741616618,13.490009268441538,1,False
2005-03-17,943.8818927872546,-0.014937487564214823,13.28999996,0,True
2005-03-18,933.2279349093037,-0.011351570509745085,13.139990620003344,-1,True
2005-03-19,933.2272445765661,-7.39726027359474e-07,13.139980900013878,-2,True
2005-03-21,966.6060291260791,0.03514226233912981,13.609959240225413,-4,True
2005-03-22,1013.479676320747,0.047353915878076816,14.269947289686385,-5,True
2005-03-23,998.5643561550851,-0.014826309113543693,14.059937323482158,-6,True
2005-03-24,953.1097298840078,-0.04658856505107784,13.419929303473886,-7,True
2005-03-25,953.1089073376096,-8.630136986428238e-07,13.41991772189606,-8,True
2005-03-28,976.5437878340914,0.024290415374916087,13.74988438747235,-11,True
2005-03-29,1029.0990328334674,0.05241938210041941,14.489870194252655,-12,True
2005-03-30,968.730153228579,-0.06045287955592924,13.639867229194136,-13,True
2005-03-31,995.7166568341898,0.027476642554164616,14.019841285884667,-14,True
2005-04-01,1000.7149949406726,0.005007282413694991,14.090218643203242,20,True
2005-04-02,1000.7142190441416,-7.753424658268853e-07,14.09020771846261,19,False
2005-04-04,1002.1328570719853,0.0014166216502562072,14.110182356685218,17,False
2005-04-05,971.5920679335314,-0.030949831570648182,13.68016342155145,16,False
2005-04-06,933.9492718266973,-0.039513909238377255,13.150147153015114,15,False
2005-04-07,875.7100754165642,-0.06438705191513402,12.330130449785957,14,False
2005-04-08,896.3059510788286,0.02324674592790921,12.620123497453577,13,False
2005-04-11,850.8495711213664,-0.052046472188962065,11.980090785275484,10,False
2005-04-12,802.5536831833996,-0.058436598058889413,11.30007737081282,9,False
2005-04-13,945.3080831775668,0.16371214060786937,13.310080936629635,8,False
2005-04-14,1031.9546329080729,0.08769909640756932,14.530077475658604,7,False
2005-04-15,1259.9354576708479,0.19960578984794183,17.74008200602516,6,False
2005-04-16,1259.9344842416374,-7.726027398142155e-07,17.74006829999449,5,False
2005-04-18,1176.1263371717034,-0.06883344970382635,16.56003690017809,3,False
2005-04-19,1062.490172793151,-0.1016109006362639,14.960022500510071,2,False
2005-04-20,1201.6925311018115,0.12311563300115042,16.920012781593872,1,False
2005-04-21,1023.4264841549376,-0.16057470998914855,14.40999985,0,True
2005-04-22,1092.3169872814872,0.06514482094271912,15.379988564470002,-1,True
2005-04-23,1092.3161672958922,-7.506849315389868e-07,15.379977018948674,-2,True
2005-04-25,1038.3378904463307,-0.05067911347304662,14.619954708261936,-4,True
2005-04-26,1058.9334332734797,0.019640954110372977,14.909943069560743,-5,True
2005-04-27,1056.092024431001,-0.002686880710158863,14.86993560285177,-6,True
2005-04-28,1197.4237121397866,0.12559701650131574,16.859907164282976,-7,True
2005-04-29,1087.339213681283,-0.09643871877466256,15.309900758513425,-8,True
2005-04-30,1087.338328915214,-8.136986302372915e-07,15.309888300873217,-9,True
2005-05-02,1073.8669857008215,-0.012466670886661504,15.120209748769902,17,True
2005-05-03,1031.9624560020247,-0.039803852421512555,14.530187626005915,16,False
2005-05-04,983.6663091004777,-0.04793084276539384,13.850170565296834,15,False
2005-05-05,992.8984047933137,0.00934162465326234,13.980159870448343,14,False
2005-05-06,997.8691924497632,0.004993850606850912,14.050149313259142,13,False
2005-05-07,997.8683777514127,-8.164383560294857e-07,14.050137842183018,12,False
2005-05-09,976.5599985955183,-0.02158519066975813,13.750112637447652,10,False
2005-05-10,1058.9452730858088,0.08099247542562239,14.910109775910964,9,False
2005-05-11,1026.274085444064,-0.03133853648471486,14.450094507295352,8,False
2005-05-12,1144.88072106595,0.10936560695609181,16.120093894629594,7,False
2005-05-13,1159.0841582496275,0.012329716695666753,16.320080440663997,6,False
2005-05-14,1159.0832024025376,-8.246575344503062e-07,16.320066982192248,5,False
2005-05-16,1113.627211383378,-0.040006904067371105,15.680039746324343,3,False
2005-05-17,1034.7916823159512,-0.07342231247448094,14.570023560868362,2,False
2005-05-18,968.0301666896992,-0.06669216158999967,13.63001131274442,1,False
2005-05-19,946.0125325179341,-0.023007433857712808,13.31999969,0,True
2005-05-20,933.2278556488521,-0.013606427564849316,13.139989504004188,-1,True
2005-05-21,933.2270860557871,-8.246575342282614e-07,13.139978668017312,-2,True
2005-05-23,919.7313806670618,-0.014566914772990916,12.949957092810807,-4,True
2005-05-24,901.2649961764972,-0.020282322104636905,12.689947603258851,-5,True
2005-05-25,893.4518750614194,-0.00870685577116962,12.579937675003704,-6,True
2005-05-26,869.3037994017612,-0.0273998112771979,12.239929113547731,-7,True
2005-05-27,862.9111373204703,-0.007380944440027867,12.149919463554584,-8,True
2005-05-28,862.9104257145931,-8.24657534117239e-07,12.14990944403609,-9,True
2005-05-30,862.9090025045988,-1.6493150686154307e-06,12.149889405023888,-11,True
2005-05-31,943.8723040303207,0.08968164353330253,13.289864948850573,-12,True
2005-06-01,877.8423401733629,-0.07252387533090476,12.360153060399755,15,True
2005-06-02,840.9097352945621,-0.04298268650626415,11.840136391881472,14,False
2005-06-03,862.9260197107488,0.02584463885181164,12.15012900986299,13,False
2005-06-04,862.9253128209564,-8.191780822732754e-07,12.150119056747686,12,False
2005-06-06,872.1568616461094,0.010641151262284806,12.28010066191942,10,False
2005-06-07,879.9685751190315,0.008916901802565077,12.390090770359889,9,False
2005-06-08,901.9847753989986,0.024711444462475515,12.700082203690696,8,False
2005-06-09,857.9502666382132,-0.050051507688256364,12.080069653241905,7,False
2005-06-10,849.4268898499539,-0.009984258674719157,11.96005921757126,6,False
2005-06-11,849.4261893639582,-8.246575342282614e-07,11.960049354622383,5,False
2005-06-13,827.4079157955567,-0.02626322913081833,11.650028729076512,3,False
2005-06-14,837.350328510141,0.01194471444782212,11.790019405440626,2,False
2005-06-15,813.9123852840995,-0.02838981007820893,11.460009616168419,1,False
2005-06-16,791.894866634956,-0.027424086568023674,11.14999962,0,True
2005-06-17,815.3314410239867,0.029166067818241274,11.479990135839845,-1,True
2005-06-18,815.3307731226141,-8.19178082162253e-07,11.479980731687395,-2,True
2005-06-20,814.61925400435,-0.000873056414758008,11.46996243477384,-4,True
2005-06-21,786.9201596867683,-0.034594036746410095,11.079954992968123,-5,True
2005-06-22,784.7889308654984,-0.0027119905844249295,11.04994696848342,-6,True
2005-06-23,861.4913865690177,0.09325025398933978,12.129929158015084,-7,True
2005-06-24,865.0417174165289,0.0041126762568720375,12.179918353890086,-8,True
2005-06-25,865.0409898338012,-8.410958904954104e-07,12.17990810941512,-9,True
2005-06-27,889.1865215449017,0.027530131118211523,12.519880851690228,-11,True
2005-06-28,822.4257609712702,-0.07804880566993004,11.579879234821503,-12,True
2005-06-29,835.9190164557839,0.016273519775745402,11.769866315005777,-13,True
2005-06-30,855.0934509094267,0.022679024149023785,12.039845255241016,-14,True
2005-07-01,809.6652641000521,-0.05458985421732722,11.400209506856614,20,True
2005-07-02,809.6645187646999,-9.20547945358621e-07,11.400199012422005,19,False
2005-07-04,809.6630280960542,-1.841095890247657e-06,11.400178023581777,17,False
2005-07-05,829.5484471903155,0.02426336680556743,11.680167735204398,16,False
2005-07-06,871.4502335016809,0.049277245696112894,12.270151230657987,15,False
2005-07-07,887.0751282703907,0.017770919099163732,12.490152114707112,14,False
2005-07-08,813.2107954441858,-0.08693932108351587,11.450131124997387,13,False
2005-07-09,813.2100780366223,-8.821917809577136e-07,11.450121023790274,12,False
2005-07-11,801.1348191724069,-0.014960228258920922,11.280099550713256,10,False
2005-07-12,777.6966812683967,-0.029692668154337815,10.950087020345775,9,False
2005-07-13,769.8836134059636,-0.010097226322046954,10.840077841895928,8,False
2005-07-14,767.7523442025506,-0.0027721393451083593,10.810069248824535,7,False
2005-07-15,733.6608817960066,-0.04542030470595784,10.330056296482168,6,False
2005-07-16,733.6602144664123,-9.095890408719092e-07,10.330046900380442,5,False
2005-07-18,764.9085856678287,0.041710332465020504,10.77002869809302,3,False
2005-07-19,742.1807785313459,-0.03016348049984473,10.450017732480795,2,False
2005-07-20,726.5553014163476,-0.021278249888788486,10.230008648907756,1,False
2005-07-21,779.1109593595744,0.06983887349101225,10.97000027,0,True
2005-07-22,747.1504239833791,-0.041886938274878535,10.519991092880474,-1,True
2005-07-23,747.1497587127498,-8.904109590307941e-07,10.519981725769286,-2,True
2005-07-25,788.3409887209904,0.053665077818093376,11.09996048089226,-4,True
2005-07-26,780.5278881590039,-0.009960252599355124,10.98995084202775,-5,True
2005-07-27,735.7835631691817,-0.05903446676228107,10.359943971603554,-6,True
2005-07-28,747.146403710818,0.015325151132584107,10.519934486834119,-7,True
2005-07-29,821.7181348811845,0.09513627981471107,11.56991575233412,-8,True
2005-07-30,821.7173897069946,-9.068493150465526e-07,11.569905260168703,-9,True
2005-07-31,821.7166445334805,-9.068493150465526e-07,11.5698947680128,-10,True
2005-08-01,857.9585006497374,0.04316010982816324,12.08018558937083,17,True
2005-08-02,834.5197778138407,-0.027699287759737942,11.750164823073824,16,False
2005-08-03,840.2013902345375,0.006785170363686604,11.830162786188488,15,False
2005-08-04,889.2067489412373,0.05668815858259924,12.520165656493173,14,False
2005-08-05,886.3650900505811,-0.0032008407144210826,12.480154669068007,13,False
2005-08-06,886.3642425402563,-9.561643836049212e-07,12.480142735994315,12,False
2005-08-08,938.2091378675659,0.0568449105484297,13.210126711840589,10,False
2005-08-09,880.6798562864149,-0.06327871247312582,12.400105716888996,9,False
2005-08-10,879.2586230359565,-0.0016150945912038765,12.380094537539039,8,False
2005-08-11,882.0987308518711,0.0032249109143966705,12.420083685597003,7,False
2005-08-12,904.8250795352716,0.025437653253674503,12.74007411596901,6,False
2005-08-13,904.8241995003482,-9.726027397023562e-07,12.740061724944047,5,False
2005-08-15,870.7318730679017,-0.03840657871279221,12.260036606986155,3,False
2005-08-16,960.2188003834697,0.09782708413734856,13.520026092463526,2,False
2005-08-17,944.5930526470357,-0.016406972933282804,13.3000131984997,1,False
2005-08-18,953.1147565718671,0.008981109909173246,13.42000008,0,True
2005-08-19,953.1138321815652,-9.698630137043594e-07,13.419987064444589,-1,True
2005-08-22,953.1110903511972,-2.8767123287237835e-06,13.419948459057878,-4,True
2005-08-23,947.4284749614658,-0.005980020019507579,13.33993637398735,-5,True
2005-08-24,1006.3754391151891,0.060359035013724416,14.169918554206669,-6,True
2005-08-25,975.1248880350781,-0.03154492786623831,13.729906063472022,-7,True
2005-08-26,974.4137987195805,-0.0007294949844939551,13.719893818246495,-8,True
2005-08-27,974.4128536721355,-9.698630135933368e-07,13.719880511835383,-9,True
2005-08-29,960.2067359019502,-0.014686477064580532,13.519856222737094,-11,True
2005-08-30,969.438556526894,0.009568485044065187,13.649841654891034,-12,True
2005-08-31,894.8651981859115,-0.08004400584036188,12.599837478582394,-13,True
2005-09-01,933.9579767862324,0.04275835410342338,13.150269720163337,21,True
2005-09-02,963.7864539957366,0.031438304837476706,13.570259195489061,20,False
2005-09-03,963.7855324578965,-9.561643836049212e-07,13.570246220096745,19,False
2005-09-05,963.7836893848598,-1.912328766968591e-06,13.570220269349337,17,False
2005-09-06,918.3283818633608,-0.04831183972270247,12.93020265723198,16,False
2005-09-07,889.2077331596631,-0.03222416229105672,12.520179514437624,15,False
2005-09-08,918.3263036760044,0.032221899277358135,12.93017339603935,14,False
2005-09-09,850.8536668646402,-0.0763126186334271,11.980148453960886,13,False
2005-09-10,850.8528533090572,-9.561643837159437e-07,11.9801369989751,12,False
2005-09-12,827.4137824785103,-0.02793429182779729,11.65011133286073,10,False
2005-09-13,879.9696383145838,0.061582493497071865,12.390105740314219,9,False
2005-09-14,916.900652941095,0.041111722211909826,12.910100017839488,8,False
2005-09-15,887.0705519466711,-0.03307460806484191,12.490087679376243,7,False
2005-09-16,796.8711921632764,-0.10723146923526626,11.220067036885192,6,False
2005-09-17,796.8704018421025,-9.917808217874831e-07,11.220055909043404,5,False
2005-09-19,862.2092270528051,0.07880590591757658,12.140036460712283,3,False
2005-09-20,897.7194487408271,0.04035963759594176,12.64002575854679,2,False
2005-09-21,979.3938727403458,0.08707628150629054,13.790014014472874,1,False
2005-09-22,946.7227684885238,-0.03392757989352296,13.32999992,0,True
2005-09-23,920.4437023127156,-0.02815046431555478,12.959986689431494,-1,True
2005-09-24,920.4427541301025,-1.0301369862839767e-06,12.95997333887674,-2,True
2005-09-26,926.1225147134436,0.006151722434172392,13.039945227841057,-4,True
2005-09-27,906.235640776218,-0.021707169818067314,12.759935031809228,-5,True
2005-09-28,897.0018632692247,-0.010241422102776983,12.629922046459747,-6,True
2005-09-29,869.3024490048547,-0.031366831983970916,12.239910099754807,-7,True
2005-09-30,846.5745190721968,-0.026492877615950025,11.919897405153845,-8,True
2005-10-01,846.5991303949273,2.9071232876801173e-05,11.920243936304198,19,True
2005-10-03,884.9496194895481,0.04430341534425439,12.460224629257663,17,False
2005-10-04,937.5053163337627,0.05769171232743592,13.200216798081705,16,False
2005-10-05,1033.3855085388104,0.09737316408027492,14.550224421182788,15,False
2005-10-06,1062.5039008370582,0.02778797950311146,14.960215793446775,14,False
2005-10-07,1036.2242249776002,-0.025044739390720893,14.590193978440173,13,False
2005-10-08,1036.2231660421526,-1.0219178081726873e-06,14.59017906846874,12,False
2005-10-10,1104.4028327851343,0.06372223419256774,15.55015909903308,10,False
2005-10-11,1110.083480464189,0.005130454051897913,15.63014347843936,9,False
2005-10-12,1151.98468346103,0.03705104645688075,16.220118760736128,8,False
2005-10-13,1169.7401032078076,0.015295323545262945,16.470117759051103,7,False
2005-10-14,1056.103135156225,-0.10219574374112358,14.87009204354514,6,False
2005-10-15,1056.1020443324544,-1.0328767122250631e-06,14.870076684581292,5,False
2005-10-17,1041.89548227517,-0.013543180123957079,14.67004613985338,3,False
2005-10-18,1088.7689089265534,0.04400598320768558,15.330031084031514,2,False
2005-10-19,958.7974825324452,-0.12712301865916922,13.500013721924784,1,False
2005-10-20,1144.1638761728525,0.17674953317082256,16.11000061,0,True
2005-10-21,1145.583032354018,0.0012395748696917624,16.129982543899835,-1,True
2005-10-22,1145.5818522471734,-1.0301369862839767e-06,16.129965927816787,-2,True
2005-10-24,1046.8594128025998,-0.09011802917682214,14.739939033249371,-4,True
2005-10-25,1031.9438243001264,-0.014350414897169662,14.529925288822211,-5,True
2005-10-26,1036.2040713221547,0.0041198727198704195,14.589910211920117,-6,True
2005-10-27,1137.7634880218643,0.09350037836052927,16.01988217577575,-7,True
2005-10-28,1012.0543296177188,-0.11708222802322221,14.249878192301425,-8,True
2005-10-29,1012.0532482451772,-1.0684931506973518e-06,14.249862966412312,-9,True
2005-10-31,1088.043277826571,0.07239973873266162,15.319814088278731,-11,True
2005-11-01,1054.6946326414284,-0.031129647760072064,14.850260114880815,16,True
2005-11-02,957.3917345059753,-0.09679391262908744,13.480220576873146,15,False
2005-11-03,923.2997271970423,-0.03625873033635074,13.000199952222642,14,False
2005-11-04,935.3725914446263,0.012991030121489066,13.170187708734929,13,False
2005-11-07,930.3979201369319,-0.005332577683355246,13.100143583526593,10,False
2005-11-08,928.9763255309433,-0.0015291110827162736,13.08012731623606,9,False
2005-11-09,909.0891568929286,-0.02164008291064647,12.800112970772501,8,False
2005-11-10,845.1677903371265,-0.07290799566680335,11.900090451576627,7,False
2005-11-11,825.9908479406332,-0.022951482606798433,11.630076199126336,6,False
2005-11-12,825.9899472716519,-1.0904109587217838e-06,11.630063517570711,5,False
2005-11-14,865.0504034269721,0.046205172018412705,12.180040654232227,3,False
2005-11-15,868.6004710925877,0.004095487367039803,12.230026144466292,2,False
2005-11-16,870.7302341850697,0.0024489467706503513,12.26001353126774,1,False
2005-11-17,798.9970899786694,-0.0859749055493387,11.25,0,True
2005-11-18,789.7633614097086,-0.011623945610490205,11.119987703705428,-1,True
2005-11-19,789.7624959160883,-1.0958904108307084e-06,11.119975517424212,-2,True
2005-11-21,768.4542297955572,-0.027351258820196223,10.819951904243876,-4,True
2005-11-22,752.8287258697051,-0.020543257115679014,10.599942443169956,-5,True
2005-11-23,778.3955923589378,0.03339712217502994,10.959927794320043,-6,True
2005-11-24,778.3947371905513,-1.0986301370629635e-06,10.959915753419683,-7,True
2005-11-25,772.7121459749683,-0.007327176097167412,10.879904008724823,-8,True
2005-11-26,772.7112928165494,-1.1041095889948798e-06,10.879891996125112,-9,True
2005-11-28,840.889896970409,0.08455524264148218,11.839857065273732,-11,True
2005-11-29,844.4400935246251,0.004213064296657734,11.889844370278807,-12,True
2005-11-30,856.5126163088219,0.014195251210322645,12.0598273189349,-13,True
2005-12-01,798.3053635422411,-0.07037786239597035,11.240260387043428,21,True
2005-12-02,781.9689739190227,-0.020676120871374073,11.0102415477181,20,False
2005-12-03,781.9681169671921,-1.0958904108307084e-06,11.01022948170658,19,False
2005-12-05,823.8702296257021,0.05219906061611409,11.600217572177373,17,False
2005-12-06,818.1872913848446,-0.006921756220584567,11.520200941314107,16,False
2005-12-07,865.0616870758256,0.055709545959668094,12.180199529716493,15,False
2005-12-08,867.1917819439235,0.0024593351721552276,12.210191587968847,14,False
2005-12-09,830.2590255035946,-0.04352242307566048,11.690172785441302,13,False
2005-12-10,830.2580792363129,-1.1397260274507142e-06,11.690159461854705,12,False
2005-12-12,814.6314041969312,-0.019000845148857443,11.470133511324976,10,False
2005-12-13,789.0622209178247,-0.03189056793383977,11.11011553942269,9,False
2005-12-14,744.3170950183243,-0.05837803119939739,10.480097392068965,8,False
2005-12-15,762.0719061031834,0.023573769183342815,10.730087820331974,7,False
2005-12-16,758.5198919999419,-0.004671892309774147,10.680074923961433,6,False
2005-12-17,758.5190087923628,-1.1643835614504125e-06,10.680062488264996,5,False
2005-12-19,808.2327763270065,0.06348224703887659,11.380039862124608,3,False
2005-12-20,794.7376148664819,-0.016838090560245832,11.190025945509523,2,False
2005-12-21,767.7483140391802,-0.034550052642455406,10.810012503514072,1,False
2005-12-22,730.8160021262779,-0.04930024235356031,10.28999996,0,True
2005-12-23,729.3947570638035,-0.001946630652228313,10.269988614335068,-1,True
2005-12-24,729.3939157623909,-1.1534246574001572e-06,10.2699767686838,-2,True
2005-12-26,729.3922331624765,-2.30684931525106e-06,10.269953077422251,-4,True
2005-12-27,821.7193010463793,0.11918722376322702,11.569932172116621,-5,True
2005-12-28,806.0937611944512,-0.019198789059360587,11.349922205198112,-6,True
2005-12-29,824.5583626627397,0.022647860249990073,11.609906589526458,-7,True
2005-12-30,857.2273935262631,0.03885529505602081,12.069891490378161,-8,True
2005-12-31,857.2264329624068,-1.1205479453038424e-06,12.06987796549363,-9,True
2006-01-02,857.251407972488,2.9134246575473035e-05,12.070229617416944,17,True
2006-01-03,791.1997502963438,-0.08018076906367727,11.140212276707405,16,False
2006-01-04,807.5337222971799,0.02043435087629779,11.370197075543548,15,False
2006-01-05,803.2715011303142,-0.005292050276610479,11.310184356187436,14,False
2006-01-06,781.2533413467521,-0.02779328734164873,11.000165332749333,13,False
2006-01-07,781.2524380899864,-1.1561643835679956e-06,11.000152614757313,12,False
2006-01-09,790.4836663729288,0.011746672235295052,11.13012970664619,10,False
2006-01-10,771.3065638547595,-0.02455908101350951,10.860113199658455,9,False
2006-01-11,776.9874720759175,0.007338313760535563,10.940101247536996,8,False
2006-01-12,795.4525075285444,0.02348691780264657,11.200091742430535,7,False
2006-01-13,797.5822557222799,0.0026738267258509057,11.230078919455377,6,False
2006-01-14,797.5813161053813,-1.1780821918486523e-06,11.230065689507182,5,False
2006-01-16,797.5794368749052,-2.356164383572495e-06,11.230039229657551,3,False
2006-01-17,845.8735775554645,0.05878847586082147,11.91002804247137,2,False
2006-01-18,870.0200641851867,0.028146360738533764,12.250014230145252,1,False
2006-01-19,850.8430907027379,-0.022288544344597996,11.97999954,0,True
2006-01-20,1034.0786179387576,0.1950383556808841,14.55998350647509,-1,True
2006-01-21,1034.0774167084032,-1.1616438357041456e-06,14.559966592969825,-2,True
2006-01-23,989.3313556218473,-0.044235606774330916,13.929935278040764,-4,True
2006-01-24,945.2968224239665,-0.045530340604148435,13.309922383513973,-5,True
2006-01-25,914.0461120185305,-0.03361795501080361,12.869907649454627,-6,True
2006-01-26,882.0854003865735,-0.035592143813100316,12.419895990627289,-7,True
2006-01-27,850.1246871448661,-0.03690584766959916,11.969884309134423,-8,True
2006-01-28,850.12365767943,-1.2109589040601452e-06,11.969869814105214,-9,True
2006-01-30,879.9502719630243,0.03448357821653718,12.38983305915207,-11,True
2006-01-31,919.7208983088715,0.044204855870648284,12.949809499620365,-12,True
2006-02-01,877.8475711672787,-0.04659728319885367,12.36022671358607,15,True
2006-02-02,939.6366913110955,0.06802033253457666,13.230226880465898,14,False
2006-02-03,920.4594357300832,-0.020620369894797114,12.960208218330159,13,False
2006-02-04,920.4582983959763,-1.2356164383729789e-06,12.960192204493733,12,False
2006-02-06,926.1378453396019,0.006151388187597061,13.04016108537851,10,False
2006-02-07,965.1991336344199,0.041311351522982494,13.590149938690146,9,False
2006-02-08,911.220734106427,-0.05754926954814676,12.830125900672522,8,False
2006-02-09,931.8162314192073,0.022350452054705806,13.12011362112212,7,False
2006-02-10,914.0594396592783,-0.019240016865290335,12.870095304654242,6,False
2006-02-11,914.0583102331068,-1.2356164383729789e-06,12.870079402162744,5,False
2006-02-13,948.1467005094288,0.036614871482527615,13.350049098446446,3,False
2006-02-14,870.0211749512381,-0.08599168727884564,12.250029869899432,2,False
2006-02-15,874.2814790553847,0.004884831844776252,12.310015596722202,1,False
2006-02-16,815.3321089259082,-0.06980685636994353,11.47999954,0,True
2006-02-17,852.9727516774417,0.04513207702360638,12.009985488967668,-1,True
2006-02-18,852.9717047416657,-1.2273972602381536e-06,12.00997074795343,-2,True
2006-02-20,852.9696108739687,-2.454794520627893e-06,12.009941265979231,-4,True
2006-02-21,881.3770755895847,0.03276162229784847,12.409922670240931,-5,True
2006-02-22,843.7347073512885,-0.043647425579566815,11.879912426158393,-6,True
2006-02-23,843.023472633215,-0.0008433156200630036,11.869898133642582,-7,True
2006-02-24,813.9037132610779,-0.0351527311528644,11.45988751277125,-8,True
2006-02-25,813.9027142785031,-1.227397260349176e-06,11.459873446945345,-9,True
2006-02-27,823.1333555089255,0.011277380174391121,11.589842273045855,-11,True
2006-02-28,876.3980172940404,0.0627021219828171,12.33981677557945,-12,True
2006-03-01,819.6157857419204,-0.06698466890949538,11.54031435814461,22,True
2006-03-02,832.3989828975873,0.015476196148002485,11.7203037095515,21,False
2006-03-03,849.4436784147218,0.02026976659836671,11.960295603105056,20,False
2006-03-04,849.4426288287976,-1.2356164384840014e-06,11.96028082477633,19,False
2006-03-06,904.8388057118923,0.0631764089907981,12.740267382614045,17,False
2006-03-07,899.1558239477877,-0.006300462839391425,12.66025013893687,16,False
2006-03-08,875.0067864055219,-0.027224707541091443,12.32022803402815,15,False
2006-03-09,900.5740984407074,0.028800804897554974,12.680219658532708,14,False
2006-03-10,841.623814005488,-0.06769930942481704,11.850190728247213,13,False
2006-03-11,841.622774081911,-1.2356164383729789e-06,11.850176085965797,12,False
2006-03-13,807.529717824815,-0.04135204539640436,11.370140691966341,10,False
2006-03-14,762.7843547640758,-0.05700449343611252,10.740119205346467,9,False
