date,forward_price,days_to_expiry,roll_date,daily_returns,log_returns,NAV
2005-03-23,43.591934833873154,12.0,False,0.0003387187219212606,0.00033866136968545583,1015.8331372898117
2005-03-24,43.57625405764024,11.0,False,-0.0003597173718641322,-0.00035978208567752985,1015.4677244634133
2005-03-25,43.562071338873025,10.0,False,-0.0003254689755676221,-0.00032552195208977204,1015.1372212234103
2005-03-28,43.610213371712774,7.0,False,0.001105136449211619,0.0011045262354641874,1016.2590863675357
2005-03-29,43.616647620568955,6.0,False,0.00014753995357330574,0.00014752907062478884,1016.4090251859568
2005-03-30,43.722025292324204,5.0,False,0.0024159965862564636,0.0024130827587585738,1018.8646659210464
2005-03-31,43.587053227660064,4.0,False,-0.003087049690898791,-0.0030918244579567216,1015.7193800690471
2005-04-01,43.47283737125954,3.0,False,-0.0026204078491832705,-0.002623847127352808,1013.0577810329467
2005-04-02,43.47880796009658,2.0,False,0.00013734067519122206,0.00013733124482412986,1013.1969150726014
2005-04-04,43.14378279996584,91.0,True,-0.007705481724296941,-0.0077353223383075115,1005.3897447603954
2005-04-05,43.14829835400501,90.0,False,0.00010466291423960605,0.00010465743745893804,1005.4949717810287
2005-04-06,43.18450362008088,89.0,False,0.0008390890824669928,0.0008387372440249428,1006.3386716343256
2005-04-07,43.12971904184309,88.0,False,-0.0012686166019126865,-0.0012694219771676814,1005.0620136883435
2005-04-08,43.165916862485474,87.0,False,0.0008392779143140405,0.0008389259175402899,1005.9055400389482
2005-04-11,43.17459587507618,84.0,False,0.00020106169917233352,0.00020104148897784848,1006.1077891160353
2005-04-12,43.15742760821636,83.0,False,-0.00039764742464520886,-0.00039772650734775587,1005.7077129447778
2005-04-13,43.222344174275676,82.0,False,0.001504180616338724,0.0015030504698298113,1007.2204789922916
2005-04-14,43.14872257056344,81.0,False,-0.0017033227863668676,-0.0017047750900197165,1005.5048573995288
2005-04-15,43.25126677943764,80.0,False,0.0023765294257902525,0.002373709945902155,1007.8944692809138
2005-04-16,43.2568226827435,79.0,False,0.0001284564295929158,0.00012844817977225137,1008.0239398058441
2005-04-18,43.190701386543076,77.0,False,-0.0015285749645870261,-0.0015297444271909755,1006.4830996477525
2005-04-19,43.25566800237574,76.0,False,0.0015041806163609284,0.0015030504698519823,1007.9970320169375
2005-04-20,43.1638774532741,75.0,False,-0.0021220467360856254,-0.0021243014675891513,1005.858015205162
2005-04-21,43.26761871445181,74.0,False,0.0024034277571567397,0.002400544144111018,1008.2755222786647
2005-04-22,43.20381768128093,73.0,False,-0.001474567703666274,-0.0014756559485480198,1006.7887517571153
2005-04-23,43.20854285172088,72.0,False,0.000109369280159477,0.00010936329977579856,1006.8988635181676
2005-04-25,43.23946582952193,70.0,False,0.0007156681470879,0.0007154121787578282,1007.6194689621266
2005-04-26,43.23510633341473,69.0,False,-0.0001008221545657495,-0.00010082723746082363,1007.5178785962834
2005-04-27,43.20101089312769,68.0,False,-0.0007886054454013802,-0.0007889165582499163,1006.7233445108831
2005-04-28,43.22714279892848,67.0,False,0.0006048910722353806,0.0006047081993724709,1007.3323024741886
2005-04-29,42.99527018227681,66.0,False,-0.005364051418578097,-0.005378489596955198,1001.9289202081225
2005-04-30,43.001802904599224,65.0,False,0.000151940487749469,0.00015192894596265523,1002.0811537769492
2005-05-02,43.132375259329336,63.0,False,0.003036439077212405,0.0030318384068284037,1005.1239121508156
2005-05-03,43.15802034178285,62.0,False,0.0005945668955007477,0.0005943902106346476,1005.7215255548567
2005-05-04,43.103638672047296,61.0,False,-0.001260059412014014,-0.001260853954392117,1004.4542566807162
2005-05-05,43.00034366054851,60.0,False,-0.0023964336812654086,-0.002399309724209322,1002.0471486687161
2005-05-06,43.0861783428934,59.0,False,0.001996139450011869,0.0019941498109513002,1004.0473745129456
2005-05-07,43.091331238594734,58.0,False,0.00011959509753523001,0.00011958794661169069,1004.1674536566304
2005-05-09,43.11288843118827,56.0,False,0.0005002675010008506,0.0005001424089324973,1004.6698059992576
2005-05-10,43.03930169005142,55.0,False,-0.0017068385769211103,-0.001708296885519434,1002.9549968173102
2005-05-11,42.90612866943339,54.0,False,-0.0030942188973480667,-0.003099015890494052,999.8516345129684
2005-05-12,42.93177825074609,53.0,False,0.0005978069359349192,0.0005976283205500587,1000.4493527549861
2005-05-13,43.09411684626778,52.0,False,0.0037813154296459928,0.0037741842276861294,1004.2323673291379
2005-05-14,43.102844894309555,51.0,False,0.00020253456110741475,0.000202514053752112,1004.4357590909048
2005-05-16,43.11390867924425,49.0,False,0.00025668340365525566,0.0002566504661066272,1004.6935810803012
2005-05-17,43.13959591859932,48.0,False,0.0005957993636387382,0.0005956219456647283,1005.2921768765608
2005-05-18,43.10620335991954,47.0,False,-0.0007740582165578491,-0.0007743579543054519,1004.5140222070082
2005-05-19,43.11149357955154,46.0,False,0.00012272525111600707,0.00012271772098846123,1004.6373014426331
2005-05-20,43.06262844236816,45.0,False,-0.0011334596212310144,-0.0011341024723972985,1003.4985856274653
2005-05-21,43.06994634324454,44.0,False,0.0001699362333671406,0.00016992179584105112,1003.6691163972961
2005-05-23,43.1750198762675,42.0,False,0.0024396021342951713,0.002436631136063017,1006.117669715785
2005-05-24,43.23958275385374,41.0,False,0.0014953757466995565,0.001494258785766524,1007.6221936774039
2005-05-25,43.226891054472325,40.0,False,-0.00029352039434937804,-0.00029356347989152403,1007.3264360137605
2005-05-26,43.27161485574953,39.0,False,0.0010346291437162147,0.0010340942838729652,1008.3686453016961
2005-05-27,43.277884802433256,38.0,False,0.00014489745077983507,0.0001448869541581574,1008.5147553478466
2005-05-28,43.2832976917922,37.0,False,0.00012507287229146513,0.0001250650513318933,1008.6408931850464
2005-05-30,43.29498368206559,35.0,False,0.00026998844581127557,0.00026995200548966944,1008.9132145721791
2005-05-31,43.41989235550344,34.0,False,0.0028850611044251018,0.0028809073030330017,1011.8239908452817
2005-06-01,43.52569629538331,33.0,False,0.002436761911190244,0.002433797821095706,1014.289565007002
2005-06-02,43.51202050932555,32.0,False,-0.0003142002821724388,-0.0003142496534230088,1013.9708749394722
2005-06-03,43.37846668644939,31.0,False,-0.003069354659077206,-0.003074074789065285,1010.8586387103081
2005-06-04,43.38431081839243,30.0,False,0.00013472426273808402,0.00013471518823962646,1010.9948258951408
2005-06-06,43.355834514240144,28.0,False,-0.0006563733205647848,-0.00065658882784007,1010.3312358641942
2005-06-07,43.32183149854924,27.0,False,-0.0007842777349779118,-0.0007845854416562199,1009.5388555709533
2005-06-08,43.26788812916864,26.0,False,-0.0012451774893774692,-0.0012459533670046087,1008.2818005133445
2005-06-09,43.313877229606305,25.0,False,0.0010628921915571965,0.0010623277215968275,1009.3534953659994
2005-06-10,43.3294112900497,24.0,False,0.00035863934233004713,0.00035857504661330336,1009.7154892397559
2005-06-11,43.33526011550358,23.0,False,0.0001349851124154977,0.00013497600274498152,1009.8517857985786
2005-06-13,43.41628617630596,21.0,False,0.001869749035460222,0.0018680032305383996,1011.7399552010332
2005-06-14,43.46228869999199,20.0,False,0.0010595683725507232,0.001059007426188384,1012.8119628588101
2005-06-15,43.387295641155006,19.0,False,-0.0017254742232889475,-0.001726964568551523,1011.0643819238586
2005-06-16,43.3730653115256,18.0,False,-0.000327983789243369,-0.0003280375876900394,1010.7327691967062
2005-06-17,43.389747226825165,17.0,False,0.0003846146261452521,0.0003845406808996041,1011.1215118028636
2005-06-18,43.396000243015614,16.0,False,0.0001441127591217395,0.00014410237587562884,1011.2672273137368
2005-06-20,43.39759764929227,14.0,False,3.680998865585039e-05,3.680931118484305e-05,1011.3044520489022
2005-06-21,43.403625451733554,13.0,False,0.000138897145643746,0.00013888750032833952,1011.4449193506687
2005-06-22,43.349727201212076,12.0,False,-0.0012417914393214602,-0.0012425631012057457,1010.1889157084738
2005-06-23,43.41549111893427,11.0,False,0.001517054938245499,0.001515905372891673,1011.7214277916103
2005-06-24,43.43111369496478,10.0,False,0.00035983874943879,0.00035977402300291217,1012.0854843649672
2005-06-25,43.43710084519399,9.0,False,0.00013785394202092682,0.0001378444410394166,1012.2250043386491
2005-06-27,43.37867622819065,7.0,False,-0.001345039513837687,-0.0013459448914213917,1010.8635217109191
2005-06-28,43.43810297338931,6.0,False,0.0013699529438393476,0.001369015414454927,1012.2483571683068
2005-06-29,43.44716319632878,5.0,False,0.0002085777766358543,0.0002085560273156318,1012.4594896800483
2005-06-30,43.43365002453301,4.0,False,-0.00031102541113459115,-0.0003110737895693186,1012.1445890510134
2005-07-01,43.48021852008208,3.0,False,0.001072175502698336,0.001071601133057421,1013.2297856845826
2005-07-02,43.48708204813719,2.0,False,0.00015785403773760365,0.00015784158009996365,1013.3897280974089
2005-07-04,42.87157478099492,91.0,True,-0.014153795521643558,-0.014254915776402774,999.0464171021843
2005-07-05,42.95260290207542,90.0,False,0.0018900197040678801,0.0018882358641350917,1000.9346345157858
2005-07-06,42.96262821122372,89.0,False,0.00023340399582205684,0.00023337676134709844,1001.1682566590384
2005-07-07,43.037761574681454,88.0,False,0.001748807430689281,0.0017472800474479671,1002.919107145654
2005-07-08,43.026824328065686,87.0,False,-0.0002541314003235984,-0.000254163697179793,1002.6642339085438
2005-07-09,43.006682228335386,86.0,False,-0.0004681288950521001,-0.00046823850159128494,1002.1948578086159
2005-07-11,42.95310650056929,84.0,False,-0.0012457535664258668,-0.0012465301624318276,1000.9463699902471
2005-07-12,42.94704691899063,83.0,False,-0.00014107434996768475,-0.00014108430188977913,1000.8051621317483
2005-07-13,42.90758027250247,82.0,False,-0.0009189606578212661,-0.0009193831610289601,999.8854615616048
2005-07-14,42.93517900856254,81.0,False,0.0006432135274185846,0.000643006754259102,1000.5286014163504
2005-07-15,42.995959365529366,80.0,False,0.0014156306872437074,0.0014146296267656283,1001.9449804079804
2005-07-16,43.00539492000488,79.0,False,0.0002194521209608613,0.00021942804486646645,1002.1648593590171
2005-07-18,43.00125969257013,77.0,False,-9.61560158311281e-05,-9.616063911719191e-05,1002.0684951789352
2005-07-19,43.07413921295683,76.0,False,0.001694822916996852,0.0016933883253273643,1003.766823828965
2005-07-20,43.0123665701943,75.0,False,-0.001434100457750942,-0.0014351297640158229,1002.3273213674366
2005-07-21,42.57100111424909,74.0,False,-0.010261361816140013,-0.010314372542605199,992.0420780646829
2005-07-22,43.02152249021378,73.0,False,0.010582823146573661,0.010527217042697863,1002.5406839308008
2005-07-23,43.028171187785816,72.0,False,0.00015454352117694192,0.0001545315805571875,1002.6956200982186
2005-07-25,43.0497371280483,70.0,False,0.0005012051329897904,0.0005010795716500296,1003.1981762898382
2005-07-26,43.00448936122184,69.0,False,-0.001051057912197506,-0.0010516106609127862,1002.1437569091466
2005-07-27,42.9409839499669,68.0,False,-0.0014767158545128112,-0.001477807273980246,1000.6638753348179
2005-07-28,42.92700611909619,67.0,False,-0.0003255125892549504,-0.00032556557997757567,1000.3381466457838
2005-07-29,42.963315355974416,66.0,False,0.0008458366925820915,0.0008454791743140082,1001.1842693552064
2005-07-30,42.973519113996986,65.0,False,0.00023749931628946896,0.00023747111779151095,1001.422049934658
2005-07-31,42.979286267222314,64.0,False,0.00013420248898010634,0.00013419348463167708,1001.5564432662788
2005-08-01,43.01056388808893,63.0,False,0.0007277370934488658,0.0007274724212103612,1002.2853130412265
2005-08-02,43.03762767385013,62.0,False,0.0006292357810424587,0.0006290378952152639,1002.9159868230054
2005-08-03,43.01369222494286,61.0,False,-0.0005561516793783916,-0.000556306389087665,1002.3582134126583
2005-08-04,43.03966645472188,60.0,False,0.0006038595720447848,0.0006036773222185869,1002.9634970144452
2005-08-05,43.07625538711739,59.0,False,0.0008501211884157645,0.0008497600400636849,1003.8161375344648
2005-08-06,43.08140709607584,58.0,False,0.00011959509739534191,0.00011958794647181933,1003.9361890232003
2005-08-08,43.12281524387292,56.0,False,0.0009611605234882692,0.0009606989044819436,1004.9011328561907
2005-08-09,43.12801757365949,55.0,False,0.00012063984591792476,0.00012063256951692325,1005.0223639740212
2005-08-10,43.1344579057153,54.0,False,0.00014933058411070732,0.00014931943540891286,1005.1724445506778
2005-08-11,43.18992325073873,53.0,False,0.0012858709188989792,0.001285044894919927,1006.4649665656042
2005-08-12,43.25930480573175,52.0,False,0.001606429226332029,0.001605140299098043,1008.0817813031745
2005-08-13,43.26514416784757,51.0,False,0.000134985112267616,0.00013497600259711976,1008.2178573355986
2005-08-15,43.153642118642196,49.0,False,-0.00257717965235027,-0.002580506296633013,1005.6194987885372
2005-08-16,43.1688643678518,48.0,False,0.00035274541063667897,0.0003526832106010712,1005.9742264515816
2005-08-17,43.185167074681814,47.0,False,0.0003776496571947785,0.00037757836551127733,1006.3541322733478
2005-08-18,43.230749757144636,46.0,False,0.0010555171034534183,0.0010549604369551478,1007.4163562720934
2005-08-19,43.256464611767306,45.0,False,0.000594827865977976,0.000594651026005658,1008.015595593446
2005-08-22,43.30381311086621,42.0,False,0.0010945993743098903,0.0010940007372201356,1009.1189688336773
2005-08-23,43.339032094938375,41.0,False,0.0008132998353285181,0.0008129692862289893,1009.9396851248566
2005-08-24,43.46469847814238,40.0,False,0.0028996121309012857,0.0028954163644199036,1012.8681184873233
2005-08-25,43.470565565369945,39.0,False,0.00013498511281540004,0.00013497600314482986,1013.0048406045644
2005-08-26,43.376512898212674,38.0,False,-0.002163594283489112,-0.0021659382351180622,1010.8131091222856
2005-08-27,43.38237939535169,37.0,False,0.00013524593719149713,0.00013523679228426546,1010.9498174885543
2005-08-29,43.45383281727763,35.0,False,0.0016470609247771772,0.0016457060074824123,1012.6149134298504
2005-08-30,43.45174704892139,34.0,False,-4.799964056123596e-05,-4.800079258084746e-05,1012.5663082779788
2005-08-31,43.78453910435858,33.0,False,0.007658887801738068,0.007629707418704597,1020.3214400249
2005-09-01,43.710431363224366,32.0,False,-0.0016925550125714839,-0.0016939890021059865,1018.5944898571516
2005-09-02,43.61711171777775,31.0,False,-0.002134951372846139,-0.0021372336304462582,1016.4198401526576
2005-09-03,43.62334070517319,30.0,False,0.00014281063440746422,0.00014280043793957878,1016.5649957148541
2005-09-05,43.49498819294956,28.0,False,-0.002942289841832535,-0.0029466268859055303,1013.5739668543998
2005-09-06,43.65063287465976,27.0,False,0.0035784509474916515,0.003572063525415504,1017.2009915764428
2005-09-07,43.66648835384204,26.0,False,0.00036323595187748303,0.0003631699976699244,1017.5704755468688
2005-09-08,43.63251652127121,25.0,False,-0.0007779840754665868,-0.0007782868621297469,1016.7788219212284
2005-09-09,43.618470486556575,24.0,False,-0.0003219166767010062,-0.0003219685029971731,1016.4515038619356
2005-09-10,43.62435833069286,23.0,False,0.0001349851122840473,0.00013497600261354884,1016.5887096823158
2005-09-12,43.66605408154995,21.0,False,0.0009557905824315593,0.0009553341054539358,1017.5603555972364
2005-09-13,43.71184142111282,20.0,False,0.0010485797383330553,0.0010480303626085301,1018.6273487686466
2005-09-14,43.70776534702141,19.0,False,-9.324873898919339e-05,-9.325308692314994e-05,1018.532363052874
2005-09-15,43.693713328134535,18.0,False,-0.000321499366881528,-0.0003215510588825746,1018.2049055430041
2005-09-16,43.719565938660935,17.0,False,0.0005916780368893093,0.0005915030644544699,1018.8073550226668
2005-09-17,43.725102547237306,16.0,False,0.00012663914788491049,0.00012663112982494836,1018.9363759179657
2005-09-19,43.74693662635983,14.0,False,0.0004993488374083199,0.0004992242042661598,1019.4451806126734
2005-09-20,43.762697015606754,13.0,False,0.000360262694083735,0.0003601978150612207,1019.8124486799117
2005-09-21,43.76850163454259,12.0,False,0.00013263851023093132,0.00013262971452149112,1019.9477150838195
2005-09-22,43.78431320358158,11.0,False,0.0003612545197690942,0.0003611892830659637,1020.3161758058217
2005-09-23,43.78913956457785,10.0,False,0.0001102303688955697,0.00011022429397487933,1020.4286456342709
2005-09-24,43.79624865644696,9.0,False,0.00016234828863503914,0.00016233511157779027,1020.5943104785638
2005-09-26,43.80802750074079,7.0,False,0.0002689464201883762,0.0002689102605830958,1020.8687956648316
2005-09-27,43.8642573529691,6.0,False,0.0012835513360502926,0.001282728288241617,1022.1791331714393
2005-09-28,43.96974219632159,5.0,False,0.0024048017615725392,0.0024019148531849023,1024.6372713515327
2005-09-29,43.91554919399308,4.0,False,-0.0012325067107863408,-0.0012332668718490092,1023.3743990384702
2005-09-30,43.911906342275714,3.0,False,-8.295129593560713e-05,-8.2954736584628e-05,1023.2895088058426
2005-10-01,43.91784530145746,2.0,False,0.00013524712717893905,0.0001352379821107875,1023.4279057721809
2005-10-03,43.514903152631284,91.0,True,-0.009174907057947249,-0.009217255746921487,1014.0380498562116
2005-10-04,43.50212117663566,90.0,False,-0.00029373789367725944,-0.0002937810431023048,1013.7401884553383
2005-10-05,43.66916810908561,89.0,False,0.0038399721193289604,0.003832618246157083,1017.63292251525
2005-10-06,43.61680893038865,88.0,False,-0.0011989964765568573,-0.0011997158479055538,1016.412784226726
2005-10-07,43.82037623735477,87.0,False,0.0046671756132139475,0.004656318118561347,1021.1565611862278
2005-10-08,43.827297043787574,86.0,False,0.0001579358058296787,0.00015792333528331042,1021.317838370597
2005-10-10,44.24258327321752,84.0,False,0.009475515430829251,0.00943090432191728,1030.9953513078588
2005-10-11,44.35831803237767,83.0,False,0.0026159132355685344,0.0026124976897581825,1033.6923456931547
2005-10-12,44.25554370300777,82.0,False,-0.0023169122259073527,-0.0023196004200478956,1031.2973712595915
2005-10-13,44.38116714128656,81.0,False,0.0028385921348483834,0.0028345709400849108,1034.2248038663388
2005-10-14,44.234172623887126,80.0,False,-0.003312092197383598,-0.0033175893160776447,1030.7993559631125
2005-10-15,44.24203495129166,79.0,False,0.0001777432907219545,0.00017772749625480215,1030.9825736327155
2005-10-17,44.3440247606397,77.0,False,0.0023052693995726514,0.002302616342628688,1033.3592662112037
2005-10-18,44.55788877467524,76.0,False,0.004822837241092559,0.00481124461950858,1038.3429897637152
2005-10-19,44.631483499439646,75.0,False,0.0016516654354197247,0.0016503029361201313,1040.0579849900182
2005-10-20,44.66812573956393,74.0,False,0.0008209953434494821,0.0008206585111184085,1040.9118677526126
2005-10-21,44.56528809112583,73.0,False,-0.002302260207596274,-0.0023049144832994594,1038.515417779871
2005-10-22,44.57218690868252,72.0,False,0.0001548024898343492,0.00015479050916532871,1038.6761825522747
2005-10-24,44.623098846762986,70.0,False,0.001142235587066276,0.0011415837323319924,1039.862595451424
2005-10-25,44.47977223578937,69.0,False,-0.0032119376439051495,-0.0032171069876603684,1036.5226216366048
2005-10-26,44.50890758827899,68.0,False,0.0006550247680039423,0.0006548103329156793,1037.2015696263732
2005-10-27,44.56474751704726,67.0,False,0.0012545787302804534,0.0012537924039886653,1038.50282065464
2005-10-28,44.59164107376546,66.0,False,0.0006034715378542277,0.0006032895221295858,1039.1295275488862
2005-10-29,44.596442413566464,65.0,False,0.00010767353892759957,0.00010766774254818102,1039.2414143025217
2005-10-31,44.63811423006791,63.0,False,0.0009344201969072596,0.0009339838981248416,1040.2125024695083
2005-11-01,44.60481565342311,62.0,False,-0.0007459673693467339,-0.0007462457414510791,1039.4365378854795
2005-11-02,44.76407917343395,61.0,False,0.0035705454148338145,0.0035641861504202193,1043.1478932498374
2005-11-03,44.79974377292616,60.0,False,0.0007967236264156963,0.0007964064106249467,1043.9789938222352
2005-11-04,45.0498140173865,59.0,False,0.005581957024751283,0.005566435635668047,1049.8064397004941
2005-11-07,45.39097104250658,56.0,False,0.007572884207433406,0.007544353867265568,1057.756502308564
2005-11-08,45.32096982715187,55.0,False,-0.00154218369307757,-0.001543374082372555,1056.125247479457
2005-11-09,45.278429910633015,54.0,False,-0.0009386365005227271,-0.0009390772956152789,1055.133929773049
2005-11-10,45.279041041959665,53.0,False,1.3497184594424283e-05,1.3497093508247899e-05,1055.148171110471
2005-11-11,45.08888331346967,52.0,False,-0.004199685419878363,-0.004208528867173853,1050.7168807204469
2005-11-12,45.08215810202407,51.0,False,-0.0001491545354727064,-0.00014916566011664026,1050.5601615321896
2005-11-14,45.275405088161634,49.0,False,0.004286551360301649,0.004277390269346943,1055.0634416216842
2005-11-15,45.19374245674459,48.0,False,-0.001803686378024194,-0.0018053149789174603,1053.16043806408
2005-11-16,45.33859305207234,47.0,False,0.003205102907031687,0.0031999775133986145,1056.53592564569
2005-11-17,45.28510624928107,46.0,False,-0.0011797190691347215,-0.0011804154854467104,1055.2895100669798
2005-11-18,45.355491135401195,45.0,False,0.0015542612560668356,0.0015530546421411622,1056.9297056664107
2005-11-19,45.37289989538555,44.0,False,0.0003838291582465292,0.0003837555146789321,1057.3353861056623
2005-11-21,45.345532139947736,42.0,False,-0.0006031740422348664,-0.000603356024879297,1056.697628846827
2005-11-22,45.45945035642397,41.0,False,0.0025122258158676303,0.002509075451773555,1059.3522919095822
2005-11-23,45.41795057132759,40.0,False,-0.0009128967634013385,-0.0009133137074221978,1058.3852126309962
2005-11-24,45.385626647145905,39.0,False,-0.0007116993121677462,-0.0007119526903497342,1057.6319606031582
2005-11-25,45.48979294426937,38.0,False,0.002295138457232504,0.0022925086500426477,1060.0593723895367
