Date,NAV_Crude_Futures_1M,Log_Return_Crude_Futures_1M,Contract_Price,Days_to_Expiry,Roll_Date
2005-05-25,120.8223713918892,0.02592462641585276,51.15668183120979,28,False
2005-05-26,120.87853149375897,0.0004647074314571552,51.18046024600056,27,False
2005-05-27,122.85390116167713,0.016209684523387554,52.0168397710551,26,False
2005-05-30,122.80836951120939,-0.00037068493150692485,51.99756148567306,23,False
2005-05-31,123.0833260884336,0.0022364048623393262,52.11397921507546,22,False
2005-06-01,129.29062129829913,0.04920117483618877,54.74217316976555,21,False
2005-06-02,126.9765891944363,-0.018060016303075695,53.76240259647864,20,False
2005-06-03,130.2745407064446,0.025641342804903468,55.158768635739236,19,False
2005-06-06,128.94915484931275,-0.010225897009836508,54.59759489104454,16,False
2005-06-07,127.20384618100773,-0.013627290488855161,53.85862412583635,15,False
2005-06-08,124.30196820992882,-0.023077054977854086,52.62995722938901,14,False
2005-06-09,128.40514491752313,0.03247662716111252,54.36725888064367,13,False
2005-06-10,126.63895211818883,-0.01385031885883307,53.619445689698594,12,False
2005-06-13,131.51101701189756,0.037750486621281,55.68229771583584,9,False
2005-06-14,130.02802763717617,-0.01134060323977283,55.05439400290822,8,False
2005-06-15,131.36036581086842,0.010194406069850365,55.61851138661755,7,False
2005-06-16,133.73011078243692,0.017879239791395947,56.62187101393718,6,False
2005-06-17,138.18000753484742,0.03273356730172811,58.505975337683964,5,False
2005-06-20,140.25532331622625,0.014907262001554185,59.384672452334485,2,False
2005-06-21,139.12762181621576,-0.008072845133091408,58.907199065808264,1,False
2005-06-22,137.69801311159137,-0.010328677937541362,58.30189694499169,30,True
2005-06-23,140.84700830048192,0.022611277252848404,59.6351942732123,29,False
2005-06-24,141.82706107667207,0.006934181867663473,60.05015259154173,28,False
2005-06-27,143.4420749712837,0.01132285932955895,60.73395602138549,25,False
2005-06-28,137.88009060406475,-0.039546896199804706,58.37898929340184,24,False
2005-06-29,135.63836459187237,-0.016392138561586285,57.42983341243913,23,False
2005-06-30,133.83293546731997,-0.013399988342103793,56.665407402342396,22,False
2005-07-01,139.1448759623412,0.03892339158420206,58.91450454122177,21,False
2005-07-04,139.0893053553594,-0.0003994520547946309,58.89097572095623,18,False
2005-07-05,141.05329069361903,0.014021555758669287,59.72253507468411,17,False
2005-07-06,145.01686858824792,0.027712303590096958,61.40073002263029,16,False
2005-07-07,143.70885836709041,-0.009060634695594998,60.84691319264365,15,False
2005-07-08,141.08994264079996,-0.018391857968300257,59.738053657698394,14,False
2005-07-11,139.35635897866652,-0.012363192050485606,59.00404730763351,11,False
2005-07-12,143.35858665037253,0.028314704402254615,60.69860672787075,10,False
2005-07-13,141.89902277600723,-0.010233393000026788,60.08062146675506,9,False
2005-07-14,136.6569193871693,-0.037642150503941665,57.86109364173598,8,False
2005-07-15,137.3244349037529,0.004872717262577869,58.14372241739958,7,False
2005-07-18,135.44855714919464,-0.013754347993808617,57.34946817177713,4,False
2005-07-19,135.7612640133443,0.0023060153307342826,57.48186952569405,3,False
2005-07-20,133.9967470284796,-0.01308240777956817,56.73476588138875,2,False
2005-07-21,134.94785201481585,0.007072898691449409,57.1374675881469,1,False
2005-07-22,139.08012331754222,0.03016177136469123,58.88708800892273,31,True
2005-07-25,139.85870168408013,0.005582445459004929,59.216741245478204,28,False
2005-07-26,140.31131036061467,0.003230960137146901,59.40837759388607,27,False
2005-07-27,140.0817638202072,-0.0016373199827358744,59.311186658152884,26,False
2005-07-28,142.0301712131064,0.013813228944799508,60.136150246666034,25,False
2005-07-29,143.5080027079821,0.010351293280839412,60.76187009235822,24,False
2005-08-01,145.81879544271814,0.015973922122977654,61.740269103625266,21,False
2005-08-02,146.54935917454586,0.004997570637011378,62.04959274920503,20,False
2005-08-03,144.1031205285581,-0.016833136334751853,61.013845390049944,19,False
2005-08-04,145.32150693236645,0.008419418981464796,61.529715132458264,18,False
2005-08-05,147.50681884600215,0.014925827124471379,62.454985055403334,17,False
2005-08-08,151.30403305722203,0.025416872292524335,64.0627409453971,14,False
2005-08-09,149.22327866011435,-0.01384757767784822,63.181741098800195,13,False
2005-08-10,153.53265086137478,0.028469554812059313,65.0063467579384,12,False
2005-08-11,155.64193704911884,0.013644840138805861,65.89942708035154,11,False
2005-08-12,158.12925967942655,0.01585470406177705,66.95256956501198,10,False
2005-08-15,156.67061399669842,-0.009267196360870651,66.3349730699576,7,False
2005-08-16,156.19572142981312,-0.0030357560262788937,66.13390163204184,6,False
2005-08-17,149.4882798640284,-0.043891851216605465,63.29394368278648,5,False
2005-08-18,149.51363335432586,0.00016958747912565936,63.30467845335518,4,False
2005-08-19,154.4082408082661,0.032212427598477776,65.37707509087637,3,False
2005-08-22,155.2396202510771,0.00536985101542175,65.72908451716832,31,True
2005-08-23,155.8323613656823,0.003810962523276853,65.98005350791742,30,False
2005-08-24,159.62994831577424,0.024077490685581945,67.58796721706061,29,False
2005-08-25,160.0172666051367,0.0024234121921941684,67.75195935086883,28,False
2005-08-26,156.7698843419076,-0.020502700369758278,66.37700453653652,27,False
2005-08-29,159.24048132855745,0.015636495465042637,67.4230653158706,24,False
2005-08-30,165.40034438890697,0.03795334395659213,70.03117630617746,23,False
2005-08-31,163.32743627076383,-0.012611867425195183,69.153498605901,22,False
2005-09-01,164.5542584810965,0.00748335729136183,69.67294010298839,21,False
2005-09-02,160.0244611274829,-0.027913669016105397,67.75500554079503,20,False
2005-09-05,159.95884263446686,-0.00041013698630147335,67.72722240485096,17,False
2005-09-06,156.1316084575594,-0.024217253068314015,66.1067559396916,16,False
2005-09-07,152.34118600622685,-0.024576645368221385,64.50187570836624,15,False
2005-09-08,152.60493510809488,0.0017298083128316811,64.6135481472705,14,False
2005-09-09,151.61401825530794,-0.006514520849457337,64.19398993486972,13,False
2005-09-12,149.77847789257,-0.012180549153833617,63.416814704461764,10,False
2005-09-13,149.23587967446633,-0.0036292492312781106,63.18707641935826,9,False
2005-09-14,153.90012836613616,0.03077573568168842,65.16193822311696,8,False
2005-09-15,153.0789120513242,-0.005350321459742955,64.81423190641861,7,False
2005-09-16,148.91932498683732,-0.0275488372018131,63.053045881382054,6,False
2005-09-19,159.2293790041386,0.06694108159699633,67.4183645467056,3,False
2005-09-20,156.46701436655016,-0.017500580923729206,66.24876816121053,2,False
2005-09-21,157.7914912639376,0.0084292689994954,66.80955704866474,1,False
2005-09-22,157.7421598831472,-0.0003126853887881434,66.78866994206092,30,True
2005-09-23,152.23950894669392,-0.03550680309309436,64.45882522918644,29,False
2005-09-26,156.04568191609783,0.024693799716117255,66.07037429371191,26,False
2005-09-27,154.23449615255782,-0.011674650610531872,65.30351089933184,25,False
2005-09-28,157.24902793364444,0.019356567332055274,66.579875875607,24,False
2005-09-29,158.27500488954686,0.006503343423515,67.01427867779184,23,False
2005-09-30,156.95916885336467,-0.008348356796615669,66.45714836599983,22,False
2005-10-03,155.06055679140354,-0.01216997092932674,65.65326832246376,19,False
2005-10-04,151.31091694187722,-0.024478957130201043,64.06565561006569,18,False
2005-10-05,148.66112565838714,-0.0176673811655568,62.943723239040274,17,False
2005-10-06,145.25521031795446,-0.023177124832496517,61.50164487716625,16,False
2005-10-07,146.36859563359454,0.007635801348286206,61.973056733195776,15,False
2005-10-10,146.21105356894495,-0.0010769175525692988,61.90635278438674,12,False
2005-10-11,150.2820276061379,0.027462562539142563,63.630019694451825,11,False
2005-10-12,151.6410513047489,0.009002510719153287,64.20543583758825,10,False
2005-10-13,149.1759762475287,-0.016389565825438285,63.161713065559205,9,False
2005-10-14,148.0911300952822,-0.007298829538625991,62.702384807001195,8,False
2005-10-17,152.11692138233883,0.026821616610470507,64.40692115749893,5,False
2005-10-18,149.35165383098345,-0.018345826643168976,63.23609566654724,4,False
2005-10-19,147.4637055988046,-0.012721536361664953,62.436730731769515,3,False
2005-10-20,144.1829010399045,-0.022499442031050556,61.04762478196441,2,False
2005-10-21,143.21719059333597,-0.0067203463688129995,60.638739064137006,1,False
2005-10-24,143.06101859170352,-0.0010910506780742123,60.572615205563324,29,True
2005-10-25,148.0654115086446,0.034382903090929735,62.69149545316208,28,False
2005-10-26,143.8248741137504,-0.02905773830209336,60.89603473007854,27,False
2005-10-27,144.83388920872747,0.006991086589707319,61.32325581158841,26,False
2005-10-28,145.1257966815565,0.002013435561201845,61.446850618904605,25,False
2005-10-31,141.6121499122286,-0.024508947582597813,59.95915833331989,22,False
2005-11-01,141.80152698474996,0.0013364005772755344,60.039341353513045,21,False
2005-11-02,141.54331113855517,-0.0018226265873561335,59.930011717491276,20,False
2005-11-03,146.33173956095604,0.033270476931324386,61.957451722635284,19,False
2005-11-04,143.46706700213159,-0.019770722346823158,60.744537748557974,18,False
2005-11-07,140.7741051693244,-0.018948995957594555,59.60432679194901,15,False
2005-11-08,141.3187888451357,0.003861737493391866,59.83494806829985,14,False
2005-11-09,139.45537778067126,-0.0132735746024399,59.045972269799975,13,False
2005-11-10,136.75879482665493,-0.01952592514240151,57.904228115791945,12,False
2005-11-11,136.09951996314967,-0.0048323698469694655,57.625088466047266,11,False
2005-11-14,136.41807146221706,0.0023378427975119607,57.75996446208106,8,False
2005-11-15,134.7171921468404,-0.012546517223057354,57.039805265008305,7,False
2005-11-16,136.82432456644142,0.015520092403737579,57.93197367325884,6,False
2005-11-17,133.14068037329193,-0.027291484171123568,56.37230378930072,5,False
2005-11-18,132.67196404914222,-0.003526670531187712,56.17384739759618,4,False
2005-11-21,136.29709696034152,0.026957393740875454,57.70874336758637,1,False
2005-11-22,139.59740105820188,0.023925533514700007,59.10610550123354,30,True
2005-11-23,139.27023865380065,-0.0023463644246170825,58.967583612974934,29,False
2005-11-24,139.24921615800474,-0.00015095890410971881,58.95868260303498,28,False
2005-11-25,139.23025666515827,-0.00013616438356168196,58.950655076906706,27,False
2005-11-28,135.96514507397018,-0.02373051871277413,57.56819359324626,24,False
2005-11-29,133.90471116073078,-0.015270130417393625,56.69579752189338,23,False
2005-11-30,135.83094951559949,0.014282658029478404,57.51137464983665,22,False
2005-12-01,138.53511244182508,0.019712718651928196,58.65632819480541,21,False
2005-12-02,140.52544234944673,0.014264743785378496,59.49904194599551,20,False
2005-12-05,141.8602954614899,0.00945418182221264,60.06422416479755,17,False
2005-12-06,141.90675589625957,0.0003274547553178554,60.08389570121809,16,False
2005-12-07,140.15806645791398,-0.012399361451216048,59.34349350426992,15,False
2005-12-08,143.5749150998278,0.02408612357638743,60.79020107031195,14,False
2005-12-09,140.55095445844972,-0.021286867209038534,59.50984387636712,13,False
2005-12-12,145.0068205119231,0.03121069111621098,61.396475626381985,10,False
2005-12-13,145.14922072820377,0.0009815423942559705,61.45676845521033,9,False
2005-12-14,143.89769649509287,-0.008659715634940937,60.92686802154279,8,False
2005-12-15,141.8424119964253,-0.014385939414591434,60.05665223319408,7,False
2005-12-16,137.2563758671251,-0.032866132956357576,58.11490594539697,6,False
2005-12-19,135.46658809982264,-0.01312550609173795,57.35710254936605,3,False
2005-12-20,136.98127940642019,0.011119242198439959,57.99842898876179,2,False
2005-12-21,138.32875239590305,0.009788845981276051,58.56895451482965,1,False
2005-12-22,138.3201420140627,-6.224772277875685e-05,58.56530884425409,31,True
2005-12-23,138.64974856382142,0.002380090519356492,58.70486559356501,30,False
2005-12-26,138.5846934144526,-0.00046931506849347694,58.677320979604836,27,False
2005-12-27,137.92763870014434,-0.004752453143475703,58.399121350030114,26,False
2005-12-28,141.83517646833786,0.027936463948759382,60.05358868127082,25,False
2005-12-29,142.99745875024968,0.008161204787429993,60.54570371103596,24,False
2005-12-30,144.67360626354176,0.011653354720718547,61.25539136284953,23,False
2006-01-02,144.60715094555468,-0.00045945205479447945,61.22725391182045,20,False
2006-01-03,149.57872150765755,0.03380205772185962,63.33223704132702,19,False
2006-01-04,150.2091127431734,0.0042055887039834415,63.599147245893924,18,False
2006-01-05,148.69505685002474,-0.010130797737191647,62.958089843128256,17,False
2006-01-06,152.03255731650168,0.02219708030267788,64.37120107003253,16,False
2006-01-09,150.282400958897,-0.011578493634119304,63.63017777352353,13,False
2006-01-10,149.95061638376538,-0.0022101813659899843,63.48969883944054,12,False
2006-01-11,151.27559886175823,0.00879731548092122,64.05070179177258,11,False
2006-01-12,151.2534686532973,-0.00014630136986301125,64.04133177179985,10,False
2006-01-13,151.1829595278144,-0.0004662740344104249,64.01147792224391,9,False
2006-01-16,151.11090592289344,-0.00047671232876706903,63.98097013383296,6,False
2006-01-17,156.73653659788658,0.03655224137186873,66.36288496653454,5,False
2006-01-18,155.33947456983475,-0.008953404368299913,65.77136324051493,4,False
2006-01-19,157.91413151262208,0.016438533320414814,66.86148342711084,3,False
2006-01-20,161.48050242838025,0.022332993523119526,68.37149933002473,2,False
2006-01-23,161.60252699460466,0.0007553759307292544,68.42316502602144,30,True
2006-01-24,159.11200361226696,-0.01553140384397018,67.36866732997646,29,False
2006-01-25,156.2259088648601,-0.018305285999459416,66.14668311441314,28,False
2006-01-26,157.17454933657112,0.006053873529163874,66.54834133568843,27,False
2006-01-27,160.71255783410552,0.022260447277639695,68.04634847575218,26,False
2006-01-30,162.0391716005697,0.008220691736033884,68.60804212223582,23,False
2006-01-31,160.99240939654996,-0.006480888739244229,68.16483876173989,22,False
2006-02-01,157.7429643487173,-0.020390316849165785,66.7890105560444,21,False
2006-02-02,153.26326023227492,-0.028809802544346966,64.89228567353487,20,False
2006-02-03,154.87530648832254,0.010463221013049636,65.57483259318056,19,False
2006-02-06,154.18312559609993,-0.004479295678072813,65.28176039748409,16,False
2006-02-07,149.37262925469372,-0.03169697174766807,63.244976745975364,15,False
2006-02-08,148.07046412849442,-0.00875578202503116,62.69363475288859,14,False
2006-02-09,148.2139969033655,0.0009688850073305997,62.75440711161524,13,False
2006-02-10,146.34321391099482,-0.012702511284367933,61.962310008955896,12,False
2006-02-13,144.84925802011003,-0.010261041358960537,61.32976302862916,9,False
2006-02-14,140.8766298922502,-0.027809059731104143,59.6477361752456,8,False
2006-02-15,136.43335009152597,-0.032048324408537415,57.766433495666256,7,False
2006-02-16,138.20721317164566,0.012917886027335734,58.51749431458927,6,False
2006-02-17,141.54109536797273,0.023835997858216947,59.929073551244514,5,False
2006-02-20,141.47154404401604,-0.0004915068493151285,59.89962523873746,2,False
2006-02-21,144.3304795015648,0.020007071935311895,61.110110100877854,1,False
2006-02-22,144.75768001791027,0.002955505531754465,61.29098853126331,28,True
2006-02-23,143.616826971646,-0.007912342946743596,60.80794672674013,27,False
2006-02-24,149.21574374304822,0.03824437405127829,63.17855078436978,26,False
2006-02-27,144.61797853424662,-0.03129756839413133,61.23183835676502,23,False
2006-02-28,145.56599025920085,0.006533890218548404,61.63323036411471,22,False
2006-03-01,146.86918965916544,0.008912799255402731,62.18501027290641,21,False
2006-03-02,150.13708464963952,0.02200645006177545,63.568650259107756,20,False
2006-03-03,150.8476375379941,0.004721530071095415,63.86950123244201,19,False
2006-03-06,147.7894141479585,-0.020481921347231903,62.57463705182291,16,False
2006-03-07,145.7999360953884,-0.013553001862942692,61.73228397951486,15,False
2006-03-08,142.0830007549878,-0.025823982071708357,60.158518488856586,14,False
2006-03-09,143.12470146172055,0.0073048892498354745,60.59957879088315,13,False
2006-03-10,141.89422623194298,-0.008634394103826873,60.07859059055436,12,False
2006-03-13,146.10573132372664,0.029248652414638844,61.86175891881117,9,False
2006-03-14,149.22665902755094,0.02113580485748097,63.183172360076114,8,False
2006-03-15,147.00194476666226,-0.015020535221237277,62.24121932357681,7,False
2006-03-16,150.31331027026658,0.022276034460561416,63.64326490125617,6,False
2006-03-17,148.37475803173697,-0.01298062871709937,62.822474025053445,5,False
2006-03-20,142.7478801821611,-0.03866122357628163,60.44003113357782,2,False
2006-03-21,143.0785158359649,0.0023135428070089267,60.58002360971316,1,False
2006-03-22,146.64431058772925,0.02461645744436152,62.089795562456445,31,True
2006-03-23,151.70695960145693,0.033940763886378726,64.23334167759039,30,False
2006-03-24,152.51818200844093,0.00533305252409671,64.57681653320157,29,False
2006-03-27,152.2120581557025,-0.0020091472086941004,64.44720245300205,26,False
2006-03-28,156.7088621643001,0.029115034719258602,66.35116749916881,25,False
2006-03-29,157.58235685857332,0.005558519554115417,66.72100869365464,24,False
2006-03-30,159.22239718207845,0.010353727041920759,67.41540841494283,23,False
2006-03-31,157.9851497308801,-0.00780090976737988,66.89155282861158,22,False
2006-04-03,158.15074772888417,0.00104763814853452,66.96166769225965,19,False
2006-04-04,156.90633776170847,-0.007899625152602958,66.43477946762854,18,False
2006-04-05,158.86913419895103,0.012431755411110822,67.26583543584628,17,False
2006-04-06,160.9023170218823,0.01271664630755454,68.12669328509355,16,False
2006-04-07,159.5723746215175,-0.008299875589456435,67.56359028152293,15,False
2006-04-10,162.68637113375118,0.01932666517806931,68.88206902817109,12,False
2006-04-11,163.2243361872623,0.0033013063395370156,69.10984561260442,11,False
2006-04-12,162.34650512042754,-0.005392578712382019,68.73816838039747,10,False
2006-04-13,163.97601425471007,0.009987191088487078,69.42810915347799,9,False
2006-04-14,163.9469054805415,-0.00017753424657551388,69.41578438049528,8,False
2006-04-17,166.41454008917816,0.014939276576353962,70.46059087696985,5,False
2006-04-18,168.63005846007067,0.013225407445320133,71.39865033636693,4,False
2006-04-19,170.53871814061947,0.011255044453607107,72.20678458234357,3,False
2006-04-20,169.99025414525164,-0.0032212499626403904,71.97456270336802,2,False
2006-04-21,177.56762029767978,0.04361038894282777,75.18285024906643,1,False
2006-04-24,174.02657825103478,-0.02014345967358208,73.683558692012,28,True
2006-04-25,172.92508251749274,-0.006349584445685375,73.21718093324019,27,False
2006-04-26,170.6405986554555,-0.013298869221212416,72.24992120532346,26,False
2006-04-27,168.34136207233402,-0.013565747502852795,71.2764151154958,25,False
2006-04-28,170.47834630407152,0.01261445256003307,72.18122290201674,24,False
2006-05-01,174.70149507989558,0.024470487578809083,73.96932121329684,21,False
2006-05-02,176.82304311037643,0.012070700957558802,74.8675932496312,20,False
2006-05-03,171.2732873500648,-0.03188902362226686,72.51780416338384,19,False
2006-05-04,165.70146346374378,-0.033072696021578044,70.1586713431254,18,False
2006-05-05,166.26492513041185,0.0033946943253069834,70.3972432969263,17,False
2006-05-08,165.1872269056113,-0.006502911602617308,69.94094149982483,14,False
2006-05-09,167.3302179584748,0.01288967394795295,70.8482925987607,13,False
2006-05-10,170.71506645566134,0.020026675608015375,72.28145117380456,12,False
2006-05-11,173.50694982243985,0.01622176651787253,73.4635459089003,11,False
2006-05-12,170.44854132617965,-0.017784214432148192,72.16860335355533,10,False
2006-05-15,164.1380498764728,-0.03772559948994345,69.49671569258449,7,False
2006-05-16,164.3916758932982,0.0015440068116653225,69.60410197624525,6,False
2006-05-17,162.40000075603433,-0.012189415704767743,68.7608186493714,5,False
2006-05-18,164.14459235562464,0.010685267711760815,69.49948580477897,4,False
2006-05-19,161.941341541847,-0.013513519680336416,68.56662047879396,3,False
2006-05-22,164.41327659077092,0.015149056798358825,69.61324779911907,31,True
2006-05-23,170.38298298567682,0.03566550708808865,72.1408456864292,30,False
2006-05-24,165.83719028515642,-0.027042218639815194,70.21613862951433,29,False
2006-05-25,169.2876107671018,0.020592581633788274,71.67706064871763,28,False
2006-05-26,169.37358197169974,0.0005077121813068162,71.71346120525031,27,False
2006-05-29,169.2832580193945,-0.0005334246575343843,71.67521767769341,24,False
2006-05-30,170.82156311952807,0.009046126339724117,72.32654229299675,23,False
2006-05-31,169.03949220054315,-0.010487151874516822,71.57200624182566,22,False
2006-06-01,166.75408027860925,-0.013612215350487445,70.60435356958656,21,False
2006-06-02,171.43643520280972,0.027692403751781274,72.58688162559692,20,False
2006-06-05,171.98810227388006,0.0032127439095444854,72.82045969980939,17,False
2006-06-06,171.71907203704652,-0.0015654621834121309,72.70655120695231,16,False
2006-06-07,167.71010302333397,-0.02362292777334402,71.00913747518177,15,False
2006-06-08,166.56938174070027,-0.006824981864329301,70.5261514599139,14,False
2006-06-09,169.56856474057784,0.01784542699796958,71.79601770000501,13,False
2006-06-12,166.4736163038296,-0.01842052054488309,70.48560398573356,10,False
2006-06-13,162.1854323025531,-0.026096511756605295,68.66996949636024,9,False
2006-06-14,163.52835972129418,0.008246104778760255,69.2385704093494,8,False
2006-06-15,164.35118487954082,0.005019080324604172,69.58695791687985,7,False
