Date,NAV_sp500_futures,Log_Return_sp500_futures,Contract_Price,Days_to_Expiry,Roll_Date
2005-02-22,982.2042396645417,-0.014640133796870729,1186.1302967965285,24,False
2005-02-23,987.6185056899428,0.005497225243090921,1192.6686772150836,23,False
2005-02-24,995.3586794442353,0.007806658716993704,1202.0158722501726,22,False
2005-02-25,1004.5474864109487,0.009189302762892825,1213.1124669241644,21,False
2005-02-26,1004.4787300114682,-6.84474885846097e-05,1213.0294352641195,20,False
2005-02-28,997.8893024549668,-0.0065816585527774295,1205.0719053047887,18,False
2005-03-01,1003.406540867378,0.005513679957037628,1211.7346373225669,17,False
2005-03-02,1003.1079490810523,-0.0002976223595947929,1211.3740516624434,16,False
2005-03-03,1003.3765956233129,0.00026777833357844285,1211.6984748221457,15,False
2005-03-04,1012.9610841204317,0.00950690033856074,1223.27290275336,14,False
2005-03-05,1012.892861869993,-6.735159817373903e-05,1223.190516142823,13,False
2005-03-07,1015.4030596933576,0.0024751803504037264,1226.221883315767,11,False
2005-03-08,1010.4564820454648,-0.004883445645159495,1220.248293122727,10,False
2005-03-09,1000.1002389564234,-0.010301957237334049,1207.741878272495,9,False
2005-03-10,1001.8931530027567,0.0017911293142740222,1209.907038616981,8,False
2005-03-11,994.2261309719863,-0.00768196549827877,1200.6481831267938,7,False
2005-03-12,994.1588981357538,-6.762557077619965e-05,1200.5669913534593,6,False
2005-03-14,999.6242248728994,0.005482382073679971,1207.1670337509902,4,False
2005-03-15,992.0356119987138,-0.0076204274011070555,1198.002866791371,3,False
2005-03-16,983.946719056259,-0.008187257547078422,1188.2345512016661,2,False
2005-03-17,985.6537490545845,0.0017333773558393735,1190.295996181018,1,False
2005-03-18,991.6695185154026,0.00608477947981173,1197.5607646760682,91,True
2005-03-19,991.5972968129128,-7.283105022839887e-05,1197.4735482439353,90,False
2005-03-21,986.5846084246327,-0.005067986016886599,1191.4201213438744,88,False
2005-03-22,976.4770744180751,-0.01029781531152239,1179.214052761668,87,False
2005-03-23,977.1118225514647,0.000649827767460015,1179.9805878278428,86,False
2005-03-24,976.1603993075937,-0.0009741840471267306,1178.8316293026614,85,False
2005-03-25,976.2002934358987,4.086757990858664e-05,1178.8798062829023,84,False
2005-03-28,978.3401124045204,0.0021895887310781296,1181.4638962367483,81,False
2005-03-29,970.6864213267633,-0.007853900691061252,1172.221139483072,80,False
2005-03-30,984.0256961055636,0.013648538556751008,1188.3299255313107,79,False
2005-03-31,983.7323285713744,-0.0002981744022219339,1187.975648786876,78,False
2005-04-01,976.9952148871283,-0.006872081968081931,1179.83976998373,77,False
2005-04-02,976.920582441299,-7.639269406359785e-05,1179.7496422877302,76,False
2005-04-04,979.3368740498163,0.00247032191931858,1182.6676063597815,74,False
2005-04-05,983.5333077920011,0.0042758203517419486,1187.7353071485754,73,False
2005-04-06,985.7115218347024,0.0022122337438950372,1190.365763793558,72,False
2005-04-07,991.5820266511844,0.0059379368025792665,1197.455107678591,71,False
2005-04-08,983.2151888276414,-0.008473667900285052,1187.3511400615537,70,False
2005-04-11,983.0588112048566,-0.0001590598493515309,1187.1622951873048,67,False
2005-04-12,988.4180408893383,0.005436779924365248,1193.6342125742894,66,False
2005-04-13,976.7022476631022,-0.011923882833825694,1179.485976662186,65,False
2005-04-14,966.9123377578037,-0.010074006207987535,1167.6634775600146,64,False
2005-04-15,950.7227257719404,-0.016885378194967705,1148.112564934784,63,False
2005-04-16,950.650360727793,-7.611872146099272e-05,1148.0251754002797,62,False
2005-04-18,953.1910127124388,0.0026689760273830992,1151.0933196526746,60,False
2005-04-19,958.760442401008,0.00582592766833472,1157.8190789425614,59,False
2005-04-20,945.9821950374755,-0.013417496743776501,1142.3878012858668,58,False
2005-04-21,964.5960606578446,0.01948567615256436,1164.8662930915627,57,False
2005-04-22,957.9990065945275,-0.006862682701241465,1156.8995532037593,56,False
2005-04-23,957.9281872765947,-7.39269406390831e-05,1156.8140303204257,55,False
2005-04-25,966.1954065732357,0.008593283921136277,1166.7976965295595,53,False
2005-04-26,957.5292262767513,-0.009009853877523509,1156.3322367076064,52,False
2005-04-27,961.0381714994733,0.00365788466883918,1160.5697120415466,51,False
2005-04-28,950.3722562350248,-0.011160372274046275,1147.6893306225581,50,False
2005-04-29,961.7312769958114,0.011881317291038737,1161.4067206746631,49,False
2005-04-30,961.6541220153492,-8.02283105021645e-05,1161.3135467133022,48,False
2005-05-02,965.9253849942176,0.004431744531517885,1166.47161284683,46,False
2005-05-03,964.9891762784096,-0.0009697050381689911,1165.34102770262,45,False
2005-05-04,976.9920110209441,0.012361589973836922,1179.8359009281976,44,False
2005-05-05,974.4035944294876,-0.0026528891448708175,1176.710075141795,43,False
2005-05-06,973.2501283391588,-0.0011844674560989477,1175.3171254671593,42,False
2005-05-07,973.1717826353415,-8.05022831050522e-05,1175.2225135634749,41,False
2005-05-09,979.2473461036383,0.006223646336634552,1182.559490547323,39,False
2005-05-10,968.6858270104342,-0.01084392702329283,1169.8051801190531,38,False
2005-05-11,972.6689995223467,0.004103503436644291,1174.615342204446,37,False
2005-05-12,962.8512168069245,-0.010144938643490014,1162.759183316245,36,False
2005-05-13,958.3633610633968,-0.004671902824528813,1157.3395552490026,35,False
2005-05-14,958.2854260979162,-8.132420091318326e-05,1157.2454393614883,34,False
2005-05-16,967.8358137186289,0.009916785808376438,1168.7786863641143,32,False
2005-05-17,974.4308607300187,0.006791109011583845,1176.7430024942082,31,False
2005-05-18,984.12203293684,0.009896338599934806,1188.4462638952273,30,False
2005-05-19,988.639624812795,0.0045799752393011536,1193.9018019353218,29,False
2005-05-20,987.0575020571234,-0.0016015846481150183,1191.9911975437199,28,False
2005-05-21,986.9772336584391,-8.13242009132943e-05,1191.8942637536688,27,False
2005-05-23,990.616979653687,0.0036809878189634055,1196.2896968247803,25,False
2005-05-24,990.6975963798388,8.137700814547024e-05,1196.387051262336,24,False
2005-05-25,987.2618356862445,-0.0034740491573441484,1192.2379550900298,23,False
2005-05-26,993.494469663037,0.006293206822011722,1199.7646136913427,22,False
2005-05-27,994.3759142793408,0.000886823085843016,1200.8290645683855,21,False
2005-05-28,994.2950507408307,-8.132420091307224e-05,1200.7314120750857,20,False
2005-05-30,994.1333433909613,-0.00016264840182645432,1200.536130911404,18,False
2005-05-31,988.0525676020416,-0.006135443532727583,1193.192859420611,17,False
2005-06-01,996.8282690845134,0.008842605059629092,1203.7905793078285,16,False
2005-06-02,998.4549964077869,0.0016305731740765739,1205.7550491042737,15,False
2005-06-03,991.5143047712318,-0.006975705381177428,1197.373325325875,14,False
2005-06-04,991.4342171928425,-8.077625570783273e-05,1197.2766098981783,13,False
2005-06-06,992.5119720644947,0.0010864760178534699,1198.5781291282553,11,False
2005-06-07,992.2134718911833,-0.00030079744931082547,1198.217654101916,10,False
2005-06-08,989.987914671759,-0.0022455419209177923,1195.530024850677,9,False
2005-06-09,995.1067405805834,0.00515727271838,1201.7116256311392,8,False
2005-06-10,992.6892606620355,-0.002432323144722665,1198.7922265311454,7,False
2005-06-11,992.6085342837058,-8.132420091307224e-05,1198.694739675336,6,False
2005-06-13,994.695151117763,0.002099948403637704,1201.2145816234079,4,False
2005-06-14,997.1704390604201,0.00248539783915022,1204.2037908973198,3,False
2005-06-15,999.3027924430199,0.002136120995545413,1206.7788652539953,2,False
2005-06-16,1002.8463287973397,0.0035397363929491584,1211.0581135589039,1,False
2005-06-17,1015.1682752329478,0.012212101485465929,1225.9383527113746,91,True
2005-06-18,1015.0862770525589,-8.077625570772171e-05,1225.8393300009097,90,False
2005-06-20,1014.2539941493803,-0.0008202497744250601,1224.8342478325585,88,False
2005-06-21,1011.9743636493117,-0.0022501229470200407,1222.0813185613956,87,False
2005-06-22,1012.0470555771365,7.182920809584089e-05,1222.1691028474368,86,False
2005-06-23,1001.2840541452063,-0.010691836937442299,1209.1714781505234,85,False
2005-06-24,993.6093766857996,-0.007694361217037577,1199.9033778052706,84,False
2005-06-25,993.526942286496,-8.296803652954763e-05,1199.8038283077592,83,False
2005-06-27,992.8487769712556,-0.0006828167853791472,1198.9848617485047,81,False
2005-06-28,1001.8351270358952,0.009010360833720971,1209.8369652508568,80,False
2005-06-29,1000.3802801944696,-0.0014532373412098059,1208.0800619041527,79,False
2005-06-30,993.5091475238063,-0.006892217567213049,1199.7823389817127,78,False
2005-07-01,996.033448349292,0.002537570379518283,1202.83073723375,77,False
2005-07-02,995.9428998354449,-9.091324200913604e-05,1202.721388962518,76,False
2005-07-04,995.7618275020568,-0.00018182648401802225,1202.5027222414126,74,False
2005-07-05,1004.2849148070156,0.008522939707399901,1212.795379986513,73,False
2005-07-06,995.2708678592585,-0.009016110566816731,1201.909829151248,72,False
2005-07-07,997.9995164560585,0.0027378626830984383,1205.2050020280026,71,False
2005-07-08,1009.6458492088617,0.011602112199160488,1219.269356025692,70,False
2005-07-09,1009.5579354733605,-8.707762557069588e-05,1219.163189567667,69,False
2005-07-11,1015.714270565409,0.006079532455498312,1226.5977080466387,67,False
2005-07-12,1017.9325953951975,0.002181623315983137,1229.2766033135201,66,False
2005-07-13,1018.8157294997775,0.0008672000846950227,1230.3430944517934,65,False
2005-07-14,1021.4883489623454,0.0026198261518025983,1233.5706053790955,64,False
2005-07-15,1022.5791806097465,0.0010673147879631639,1234.887916395925,63,False
2005-07-16,1022.4873393804743,-8.981735159829513e-05,1234.7770070146216,62,False
2005-07-18,1016.4334074247072,-0.005938386527235041,1227.466152695837,60,False
2005-07-19,1023.0879844041167,0.00652564922435589,1235.502358455179,59,False
2005-07-20,1028.065487002458,0.0048533787824909845,1241.5132942624734,58,False
2005-07-21,1021.2160650948073,-0.0066847304671350345,1233.2417897096311,57,False
2005-07-22,1026.6199714684426,0.005277687100435537,1239.767659596947,56,False
2005-07-23,1026.529736007613,-8.78995433787524e-05,1239.658689375059,55,False
2005-07-25,1022.5252833209495,-0.00390858981034224,1234.8228289074214,53,False
2005-07-26,1024.162752971681,0.0016001168434788802,1236.8002713622418,52,False
2005-07-27,1028.7844925676243,0.00450254863002973,1242.3815803581435,51,False
2005-07-28,1034.4574370812145,0.005499072821067704,1249.2323463066932,50,False
2005-07-29,1026.48699224494,-0.007734788439808698,1239.6070711170041,49,False
2005-07-30,1026.3950812462313,-8.954337899573156e-05,1239.4960774806761,48,False
2005-07-31,1026.3031784771758,-8.95433789955095e-05,1239.3850937826487,47,False
2005-08-01,1027.1711198882488,0.0008453394945820946,1240.433237907815,46,False
2005-08-02,1034.2433726553215,0.0068615802791666515,1248.973837647532,45,False
2005-08-03,1035.105807821979,0.0008335328080221809,1250.0153323172603,44,False
2005-08-04,1027.489472953738,-0.0073852292366434515,1240.8176877002368,43,False
2005-08-05,1019.604871739021,-0.007703250438375938,1231.2960790558589,42,False
2005-08-06,1019.5085492352571,-9.44748858447866e-05,1231.179757994145,41,False
2005-08-08,1016.5923397092208,-0.00286450591512865,1227.6580826327968,39,False
2005-08-09,1023.32031737321,0.0065963628749113636,1235.7829285875987,38,False
2005-08-10,1021.3649041243633,-0.001912679589423976,1233.4215308216856,37,False
2005-08-11,1028.5112752922894,0.006972518820409112,1242.051637485983,36,False
2005-08-12,1022.2879401397978,-0.006069198982315721,1234.5362083385685,35,False
2005-08-13,1022.1896838522364,-9.611872146119918e-05,1234.4175519992646,34,False
2005-08-15,1024.937672502277,0.0026847282286390135,1237.73608032712,32,False
2005-08-16,1012.6399949506101,-0.012071026368184318,1222.88514878436,31,False
2005-08-17,1013.3841633509173,0.00073460963505691,1223.7838220438282,30,False
2005-08-18,1012.2168481467817,-0.001152561957395847,1222.3741478909153,29,False
2005-08-19,1012.7248614694638,0.000501756007027468,1222.987635360095,28,False
2005-08-22,1014.0896116354753,0.0013466949149801314,1224.6357360850698,25,False
2005-08-23,1010.5438979501942,-0.0035025769290172753,1220.3538583899435,24,False
2005-08-24,1003.8157505377777,-0.006680209701241242,1212.2288074434052,23,False
2005-08-25,1006.0578384497431,0.00223107448576439,1214.936399503252,22,False
2005-08-26,999.9231079973397,-0.006116458472672398,1207.5279712370889,21,False
2005-08-27,999.8272752107839,-9.584474885845688e-05,1207.4122415680752,20,False
2005-08-29,1005.5915221783647,0.005748687356005156,1214.373266261677,18,False
2005-08-30,1002.2759399072118,-0.0033025937691437413,1210.3693000553417,17,False
2005-08-31,1012.1148778976171,0.009768726252960037,1222.2510064942267,16,False
2005-09-01,1013.0353239088332,0.0009090151177686365,1223.3625562680718,15,False
2005-09-02,1009.9462266701535,-0.0030540067345498764,1219.6320981040956,14,False
2005-09-03,1009.8508166226773,-9.447488584456452e-05,1219.516878943599,13,False
2005-09-05,1009.6600235671556,-0.0001889497716896509,1219.2864732759856,11,False
2005-09-06,1022.326578202192,0.012467325022278103,1234.5828684674545,10,False
2005-09-07,1024.6665156107856,0.002286220148827243,1237.4086256174016,9,False
2005-09-08,1020.6856844264183,-0.003892567950678352,1232.6012909679166,8,False
2005-09-09,1028.717991510107,0.007838717483576396,1242.3012722960264,7,False
2005-09-10,1028.6208080860613,-9.44748858447866e-05,1242.1839115690493,6,False
2005-09-12,1027.6655439516514,-0.0009291159299705465,1241.0303147044567,4,False
2005-09-13,1019.8109172932571,-0.007672532836449654,1231.5449039585928,3,False
2005-09-14,1016.3747280310389,-0.0033751269507756613,1227.3952902378905,2,False
2005-09-15,1016.7529428037268,0.00037205216620306373,1227.8520302747024,1,False
2005-09-16,1034.2677201703586,0.017079499440816062,1249.0032402137917,91,True
2005-09-17,1034.1663291224072,-9.803652968024749e-05,1248.8807982725514,90,False
2005-09-19,1028.2086969867423,-0.005777463974231862,1241.6862376222184,88,False
2005-09-20,1020.1450051964076,-0.007873379912326495,1231.948355468694,87,False
2005-09-21,1010.8587194363283,-0.009144592262492068,1220.7340433735822,86,False
2005-09-22,1014.5665945158213,0.0036613339391671222,1225.2117505457945,85,False
2005-09-23,1014.9992341728889,0.0004263371579332136,1225.7342152065241,84,False
2005-09-24,1014.8958392892139,-0.00010187214611849022,1225.6093533915287,83,False
2005-09-26,1015.1306115248982,0.00023129968246160944,1225.892869233088,81,False
2005-09-27,1014.8278778048362,-0.0002982659240546845,1225.527281687518,80,False
2005-09-28,1015.8179700558363,0.0009751501774681414,1226.722937711092,79,False
2005-09-29,1024.8521253044494,0.00885416441333051,1237.6327717492786,78,False
2005-09-30,1025.9273025052355,0.0010485547930863084,1238.9311781303313,77,False
2005-10-01,1025.8180166188204,-0.00010652968036521776,1238.7992022177314,76,False
2005-10-03,1023.7137881637625,-0.0020533754972669347,1236.2580921093308,74,False
2005-10-04,1013.1580599134537,-0.010364739203737951,1223.5107748235507,73,False
2005-10-05,997.973660343996,-0.015100640058645724,1205.1737776485545,72,False
2005-10-06,993.804643753871,-0.004186231640223971,1200.1391863836222,71,False
2005-10-07,997.3239971182185,0.0035350373221175796,1204.3892308061663,70,False
2005-10-08,997.2232223923506,-0.00010105022831022434,1204.2675331483106,69,False
2005-10-10,989.8768388463681,-0.007394108791897634,1195.3958873704898,67,False
2005-10-11,987.708294573264,-0.0021931244381292276,1192.777108140671,66,False
2005-10-12,980.9867189655807,-0.006828484533513806,1184.6599934424037,65,False
2005-10-13,980.8683468826104,-0.00012067362688986848,1184.5170448495996,64,False
2005-10-14,988.9117195816999,0.008166817749510911,1194.230389245338,63,False
2005-10-15,988.8107112466789,-0.00010214611872150915,1194.1084094762034,62,False
2005-10-17,991.6313240918304,0.0028484698890184567,1197.5146402946636,60,False
2005-10-18,981.3897548354062,-0.01038170484018761,1185.146707953083,59,False
2005-10-19,995.9670955471728,0.01474453617458896,1202.7506082079396,58,False
2005-10-20,981.001290500796,-0.015140445379950976,1184.6775903318198,57,False
2005-10-21,982.376705214941,0.0014010699336967985,1186.3385697872377,56,False
2005-10-22,982.2766334890308,-0.00010187214611893437,1186.2177210867726,55,False
2005-10-24,998.5528668098337,0.01643412483616472,1205.8732394401927,53,False
2005-10-25,996.0585717666552,-0.002501034833276871,1202.8610767958185,52,False
2005-10-26,991.6764782592596,-0.0044091395445427835,1197.569169407705,51,False
2005-10-27,981.3231644485713,-0.010495094493292745,1185.0662920150219,50,False
2005-10-28,997.526285806728,0.01637667129042894,1204.6335188396022,49,False
2005-10-29,997.4208451080117,-0.00010570776255717682,1204.5061864557536,48,False
2005-10-31,1004.5180351867008,0.007090346145543472,1213.0769010123636,46,False
2005-11-01,1000.834914902715,-0.003673292948463145,1208.629088246789,45,False
2005-11-02,1010.7109595165866,0.009819436975772155,1220.5556054170142,44,False
2005-11-03,1014.9349135486192,0.004170482324120507,1225.6565402810104,43,False
2005-11-04,1014.9793294912389,4.376139807780838e-05,1225.7101778983963,42,False
2005-11-07,1016.8586686245559,0.0018498912521568193,1227.9797069779531,39,False
2005-11-08,1013.1975374859703,-0.0036069297951685842,1223.5584487623455,38,False
2005-11-09,1014.8737176457636,0.0016529799307693314,1225.582638834157,37,False
2005-11-10,1023.2936961993549,0.008262350184285153,1235.7507803035958,36,False
2005-11-11,1026.3086381652524,0.0029419796122743974,1239.391687015682,35,False
2005-11-12,1026.1979059059158,-0.0001078995433791755,1239.2579644330176,34,False
2005-11-14,1025.2237489138654,-0.0009497385025511592,1238.081552160045,32,False
2005-11-15,1021.1129932511244,-0.004017678134393423,1233.1173180044582,31,False
2005-11-16,1022.8223092296743,0.0016725738578514625,1235.1815235811403,30,False
2005-11-17,1032.3562994728245,0.009278082786003672,1246.6949687691038,29,False
2005-11-18,1036.8040704510067,0.004299113682321936,1252.0661896388447,28,False
2005-11-19,1036.6916377500445,-0.00010844748858441612,1251.930413567457,27,False
2005-11-21,1041.9517048465163,0.005061068646525762,1258.2825801478402,25,False
2005-11-22,1047.1073084373143,0.004935824239430296,1264.5085944230452,24,False
2005-11-23,1050.6432916921622,0.0033712173444557167,1268.7787214477185,23,False
2005-11-24,1050.529070427567,-0.0001087214611870391,1268.640785469636,22,False
2005-11-25,1052.618099865754,0.001986575314101183,1271.163540928704,21,False
2005-11-26,1052.503087194621,-0.0001092694063927344,1271.0246492316035,20,False
2005-11-28,1043.3102622773972,-0.008772616965343524,1259.923202396891,18,False
2005-11-29,1043.2037285583237,-0.00010211646759526823,1259.7945500588937,17,False
2005-11-30,1036.4729897250206,-0.006472892901748153,1251.6663696585194,16,False
2005-12-01,1048.9588792028937,0.011974535211627708,1266.7445898433725,15,False
2005-12-02,1049.1721509450208,0.0002032968768843726,1267.0021412411083,14,False
2005-12-03,1049.0583770295173,-0.00010844748858441612,1266.8647454911063,13,False
2005-12-05,1046.3582832066797,-0.0025771440768836327,1263.6040559541168,11,False
2005-12-06,1047.5645322617147,0.0011521429343609737,1265.060747436275,10,False
2005-12-07,1042.2076086360091,-0.005126812875341939,1258.5916148938982,9,False
2005-12-08,1040.852183087864,-0.0013013795809653597,1256.9547747716683,8,False
2005-12-09,1043.676153437339,0.00270945904413642,1260.3650601822787,7,False
2005-12-10,1043.5584010040388,-0.00011283105022824778,1260.2228598913223,6,False
2005-12-12,1044.210294752636,0.0006244884992364332,1261.0101003595241,4,False
2005-12-13,1049.8878526803362,0.00542245056285959,1267.8664375630397,3,False
2005-12-14,1054.1671507990688,0.0040676731474043335,1273.0342070988206,2,False
2005-12-15,1052.5554451035666,-0.001530060021252803,1271.087877732937,1,False
2005-12-16,1060.5039665357406,0.007523270645981494,1280.686677763222,91,True
2005-12-17,1060.3817008666933,-0.0001152968036532442,1280.5390271947774,90,False
2005-12-19,1053.9470532061414,-0.006086723754910211,1272.7684126614922,88,False
2005-12-20,1053.7001462130331,-0.00023429632274860407,1272.4702426341296,87,False
2005-12-21,1055.6813638697374,0.0018784826071786436,1274.8628023404162,86,False
2005-12-22,1060.4396086682236,0.004497146315916189,1280.6089578619874,85,False
2005-12-23,1060.671250639457,0.0002184157147068801,1280.8886935309997,84,False
2005-12-24,1060.550127930278,-0.00011420091324194849,1280.7424232246974,83,False
2005-12-26,1060.3079240049433,-0.0002284018264839536,1280.4499327199317,81,False
2005-12-27,1050.1735532001494,-0.00960392101015271,1268.2114554612285,80,False
2005-12-28,1051.2550519032038,0.0010292986360909062,1269.5174958200819,79,False
2005-12-29,1047.980255200033,-0.0031199926455046053,1265.5627831151085,78,False
2005-12-30,1042.5428738126304,-0.00520194545885486,1258.9964881039625,77,False
2005-12-31,1042.4272484148748,-0.0001109132420090835,1258.8568564654308,76,False
2006-01-02,1042.1960360889707,-0.00022182648401836922,1258.5776396450665,74,False
2006-01-03,1059.7320693012246,0.016686051284900884,1279.7545185860374,73,False
2006-01-04,1063.247177740402,0.0033114894140273987,1283.9994367485344,72,False
2006-01-05,1063.1835435192288,-5.985073537182286e-05,1283.922590737696,71,False
2006-01-06,1073.0122601859152,0.009202139623161089,1295.791953693172,70,False
2006-01-07,1072.8894342602964,-0.00011447488584471495,1295.643626547223,69,False
2006-01-09,1076.6250874032403,0.0034758145304458325,1300.1548790874099,67,False
2006-01-10,1076.0976115704705,-0.0004900546118434561,1299.5178882856903,66,False
2006-01-11,1079.719893775905,0.0033604751842468846,1303.8922317204938,65,False
2006-01-12,1072.8973140993678,-0.006338890627376583,1295.653142405004,64,False
2006-01-13,1074.1026935316825,0.001122850074219734,1297.1087837126531,63,False
2006-01-14,1073.9773888603518,-0.00011666666666667023,1296.9574631817559,62,False
2006-01-16,1073.7268233700618,-0.0002333333333331995,1296.6548750769987,60,False
2006-01-17,1069.734046482707,-0.003725546439146064,1291.8331145477855,59,False
2006-01-18,1065.30461528712,-0.00414928088174965,1286.4840411814803,58,False
2006-01-19,1071.0916860885202,0.005417613719081288,1293.4726284121684,57,False
2006-01-20,1051.3580051724434,-0.018595728939842394,1269.6418243322876,56,False
2006-01-21,1051.2370819528403,-0.00011502283105002972,1269.4957949337518,55,False
2006-01-23,1052.9670310461624,0.0016442791575213842,1271.5849174895716,53,False
2006-01-24,1055.4079702647625,0.002315470737088307,1274.53264652891,52,False
2006-01-25,1053.5873218955808,-0.0017265556051528784,1272.3339936385119,51,False
2006-01-26,1061.0989683356859,0.007104295391846725,1281.405214329308,50,False
2006-01-27,1069.2823121243116,0.00768255345948381,1291.2875907280352,49,False
2006-01-28,1069.1540547652003,-0.00011995433789940526,1291.1327044698767,48,False
2006-01-30,1070.2024878939856,0.0009801388331610334,1292.3988141525656,46,False
2006-01-31,1065.8045551806376,-0.004117906766560396,1287.087779009451,45,False
2006-02-01,1067.6566254612028,0.001736212275728586,1289.3243776544793,44,False
2006-02-02,1057.8670120493746,-0.009211549061925624,1277.502236603998,43,False
2006-02-03,1052.1066953177922,-0.005460097462189458,1270.5459581452455,42,False
2006-02-04,1051.9779042035393,-0.00012242009132421076,1270.3904273132614,41,False
2006-02-06,1052.5440788942124,0.0005380553958374669,1271.07415166179,39,False
2006-02-07,1043.8527498812982,-0.008291730544193488,1260.5783217260885,38,False
2006-02-08,1052.7784474853372,0.008514374428117552,1271.3571800537725,37,False
2006-02-09,1051.1366194099683,-0.0015607363951899943,1269.3744742745841,36,False
2006-02-10,1053.6670813534952,0.002404464760066769,1272.4303128210895,35,False
2006-02-11,1053.5380992283333,-0.00012242009132443284,1272.274551320353,34,False
2006-02-13,1049.7823798424843,-0.0035712326436510827,1267.739066367302,32,False
2006-02-14,1060.195896802218,0.00987081395720496,1280.3146463366606,31,False
2006-02-15,1063.8264808074823,0.0034185963192868286,1284.6990151978455,30,False
2006-02-16,1071.474425572923,0.007163372100281393,1293.9348325850867,29,False
2006-02-17,1069.5660085222953,-0.001782701088361583,1291.6301884069617,28,False
2006-02-18,1069.435959156247,-0.00012159817351604605,1291.473138083903,27,False
2006-02-20,1069.1759078606399,-0.00024319634703195427,1291.159094723078,25,False
2006-02-21,1065.5915948509996,-0.00335803910568582,1286.8306036799236,24,False
2006-02-22,1073.4317662565386,0.0073306413177644586,1296.2985579613708,23,False
2006-02-23,1069.2362064107338,-0.003916206581220241,1291.2319125080464,22,False
2006-02-24,1070.474167983782,0.0011571301667678596,1292.726900687454,21,False
2006-02-25,1070.344008193916,-0.00012159817351604605,1292.5697170142928,20,False
2006-02-27,1073.9970517255865,0.0034071511606690186,1296.9812084673445,18,False
2006-02-28,1062.6961641496268,-0.01057802109111829,1283.3340212600124,17,False
2006-03-01,1071.3439929369233,0.008104698588169661,1293.7773194172516,16,False
2006-03-02,1069.461624291835,-0.0017585614640090283,1291.5041318361825,15,False
2006-03-03,1067.750738890645,-0.0016010442351249154,1289.4380309920327,14,False
